playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,DuelsWon,SavesMade-Parried,UnsuccessfulLongPasses,GoalAssists,PenaltyGoalsConceded,YellowCards,PenaltiesConceded,TotalLossesOfPossession,GoalsConcededOutsideBox,GoalKicks,TotalUnsuccessfulPasses(ExclCrosses&Corners),GkUnsuccessfulDistribution,TotalPasses,AerialDuelsWon,TotalFoulsWon,Drops,Recoveries,GamesPlayed,TotalTackles,Starts,TotalSuccessfulPasses(ExclCrosses&Corners),SuccessfulShortPasses,Catches,TotalFoulsConceded,AerialDuels,GkSuccessfulDistribution,PenaltiesFaced,Appearances,FoulAttemptedTackle,SuccessfulLaunches,Touches,SuccessfulPassesOppositionHalf,SuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,CrossesNotClaimed,SavesMadeFromOutsideBox,SavesMade-Caught,UnsuccessfulPassesOwnHalf,LeftsidePasses,GoalsConcededInsideBox,ForwardPasses,DuelsLost,SavesMadeFromInsideBox,Putthrough/blockedDistribution,Duels,GroundDuels,KeyPasses(attemptAssists),UnsuccessfulShortPasses,SuccessfulOpenPlayPasses,UnsuccessfulLaunches,Index,TacklesWon,SavesMade,TotalClearances,OpenPlayPasses,SuccessfulPassesOwnHalf,Assists(intentional),CleanSheets,RightsidePasses,GroundDuelsWon,TimePlayed,Punches,GoalkeeperSmother,GroundDuelsLost,WinningGoal,PenaltiesSaved,Putthrough/blockedDistributionWon,SavesFromPenalty,CornersWon,SubstituteOff,SubstituteOn,HandballsConceded,TotalRedCards,SuccessfulDribbles,AerialDuelsLost,StraightRedCards,TimesTackled,UnsuccessfulLay-offs,TotalTouchesInOppositionBox,TotalShots,ShotsOffTarget(incWoodwork),TacklesLost,ShotsOnTarget(IncGoals),Interceptions,OwnGoalScored,ThrowInsToOwnPlayer,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,BlockedShots,GoalsFromInsideBox,UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,ThrowInsToOppositionPlayer,CornersTaken(inclShortCorners),Goals,SuccessfulLay-offs,PenaltiesTaken,Blocks,RightFootGoals,Offsides,BackwardPasses,SecondGoalAssists,UnsuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,ThroughBalls,Overruns,UnsuccessfulDribbles,HomeGoals,AwayGoals,LeftFootGoals,LastPlayerTackle,HeadedGoals,OtherGoals,AttemptsFromSetPieces,ClearancesOffTheLine,RedCards-2ndYellow,PenaltyGoals,FoulWonPenalty,GoalsFromOutsideBox,PenaltiesOffTarget,SetPiecesGoals
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver,Midfielder,2024,midfielder,4,96,0,0,1,0,0,0,3,9,3,0,2,0,0,78.0,2,1.88,0,0,0,0,0,0,0,0,60.0,33.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,,,,1.0,2.0,1.0,24.0,,,10.0,,44.0,,3.0,,3.0,4.0,5.0,,34.0,32.0,,9.0,1.0,,,4.0,8.0,,91.0,23.0,2.0,9.0,,,,3.0,10.0,2.0,14.0,24.0,,2.0,36.0,35.0,3.0,10.0,34.0,,10.0,3.0,,2.0,44.0,11.0,,,10.0,12.0,96.0,,,23.0,0.0,,1.0,,2.0,,4.0,,,4.0,1.0,,10.0,,8.0,1.0,1.0,2.0,,1.0,,6.0,,,1.0,,,,,,,1.0,,,,,10.0,,2.0,2.0,,,5.0,,,,,,,,,,,,,,
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,Inter Toronto,Midfielder,2024,midfielder,29,2171,1,2,6,3,2,2,31,32,39,1,9,0,0,90.0,31,1.29,2,0,1,0,0,0,0,0,59.62,62.23,57.14,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,,52.0,2.0,2.0,9.0,1.0,201.0,5.0,,161.0,,1572.0,20.0,39.0,,121.0,29.0,52.0,23.0,1411.0,1299.0,,32.0,35.0,,,29.0,16.0,9.0,1831.0,603.0,112.0,111.0,,,,55.0,472.0,26.0,452.0,71.0,,17.0,188.0,153.0,7.0,109.0,1364.0,24.0,10.0,31.0,,34.0,1522.0,809.0,1.0,6.0,461.0,97.0,2171.0,,,56.0,0.0,,11.0,,4.0,4.0,6.0,,,7.0,15.0,,9.0,,14.0,6.0,4.0,21.0,2.0,21.0,,3.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,7.0,,11.0,,1.0,187.0,,5.0,4.0,,,2.0,1.0,0.0,,,1.0,,,3.0,,,,,,
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,2024,midfielder,29,2148,0,0,16,0,2,0,53,22,23,1,6,0,0,90.0,23,0.96,12,0,1,0,0,0,0,0,68.83,55.07,43.75,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,,32.0,,3.0,6.0,,223.0,3.0,,141.0,,1292.0,7.0,23.0,,155.0,29.0,77.0,24.0,1151.0,1065.0,,22.0,16.0,,,29.0,15.0,5.0,1659.0,622.0,86.0,108.0,,,,49.0,322.0,20.0,324.0,102.0,,40.0,227.0,211.0,31.0,109.0,1106.0,16.0,10.0,53.0,,22.0,1247.0,538.0,,5.0,371.0,118.0,2148.0,,,93.0,0.0,,21.0,,2.0,10.0,5.0,,,18.0,9.0,,39.0,1.0,27.0,16.0,14.0,24.0,2.0,23.0,,11.0,9.0,5.0,9.0,,5.0,3.0,,12.0,,22.0,,3.0,,1.0,275.0,,16.0,9.0,1.0,2.0,15.0,,,,,,,2.0,1.0,,,,,,
cpl::Football_Player::045e23648de340b18402e45860ddb268,G. McDonnell,Vancouver,Midfielder,2024,midfielder,17,407,0,2,4,2,2,2,9,5,11,0,1,0,0,79.0,12,2.65,1,0,0,0,0,0,0,0,60.0,44.44,23.53,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,,4.0,2.0,1.0,1.0,,69.0,1.0,,22.0,,102.0,4.0,11.0,,20.0,17.0,15.0,3.0,80.0,78.0,,5.0,17.0,,,17.0,3.0,1.0,223.0,61.0,2.0,24.0,,,,4.0,21.0,11.0,32.0,45.0,,15.0,81.0,64.0,2.0,18.0,79.0,2.0,10.0,9.0,,5.0,101.0,20.0,2.0,,24.0,32.0,407.0,,,32.0,0.0,,7.0,,7.0,3.0,14.0,,,6.0,13.0,,21.0,,21.0,4.0,2.0,6.0,2.0,2.0,,3.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,25.0,,6.0,6.0,,3.0,16.0,,,,,,,,,,,,,,
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,2024,midfielder,22,892,1,0,8,1,4,0,25,30,33,0,3,0,0,88.0,9,0.91,0,0,0,0,0,0,0,0,75.76,60.51,72.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,,16.0,,,3.0,,111.0,2.0,,79.0,,614.0,26.0,33.0,,72.0,22.0,33.0,11.0,535.0,511.0,,30.0,36.0,,,22.0,15.0,1.0,798.0,236.0,24.0,56.0,,,,25.0,154.0,7.0,195.0,62.0,,22.0,157.0,121.0,6.0,63.0,514.0,7.0,10.0,25.0,,18.0,592.0,299.0,,,149.0,69.0,892.0,,,52.0,1.0,,15.0,,1.0,9.0,11.0,4.0,,3.0,10.0,,17.0,,12.0,8.0,4.0,8.0,4.0,16.0,,,,,1.0,1.0,,,,,1.0,6.0,,4.0,,,116.0,,2.0,2.0,,1.0,7.0,1.0,0.0,1.0,,,,,,,,,,,
cpl::Football_Player::f52a8b692a56475c9c08c17236a42e86,S. Shome,Cavalry,Midfielder,2024,midfielder,30,2504,0,1,11,1,3,1,32,35,20,0,4,0,0,86.0,26,0.93,0,0,0,0,0,0,0,0,61.54,54.63,62.5,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,,31.0,1.0,3.0,4.0,,236.0,4.0,,153.0,,1028.0,30.0,20.0,,104.0,30.0,52.0,29.0,875.0,839.0,,35.0,48.0,,,30.0,21.0,7.0,1414.0,507.0,36.0,118.0,,,,45.0,246.0,22.0,355.0,103.0,,46.0,227.0,179.0,26.0,122.0,855.0,12.0,10.0,32.0,,28.0,1008.0,370.0,,6.0,266.0,94.0,2504.0,,,85.0,0.0,,28.0,,7.0,10.0,1.0,2.0,,22.0,18.0,,30.0,2.0,36.0,11.0,8.0,20.0,3.0,37.0,,32.0,2.0,2.0,6.0,,,,5.0,,,6.0,,3.0,,,161.0,,10.0,10.0,1.0,1.0,10.0,,,,,,,,,,,,,,
cpl::Football_Player::6dd3b00ab7fe46b8bd3bac07dda809e8,O. Rommens,Vancouver,Midfielder,2024,midfielder,14,1043,0,0,8,0,2,0,13,17,21,0,3,0,0,88.0,13,1.12,15,0,0,0,0,0,0,0,61.9,58.16,60.0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,,18.0,,,3.0,,111.0,1.0,,65.0,,527.0,9.0,21.0,,52.0,14.0,21.0,13.0,462.0,422.0,,17.0,15.0,,,14.0,6.0,2.0,695.0,238.0,40.0,73.0,,,,14.0,159.0,12.0,136.0,41.0,,20.0,98.0,83.0,14.0,47.0,447.0,8.0,10.0,13.0,,9.0,510.0,230.0,,1.0,138.0,48.0,1043.0,,,35.0,0.0,,13.0,,5.0,7.0,1.0,1.0,,7.0,6.0,,13.0,,13.0,8.0,6.0,8.0,2.0,7.0,,2.0,6.0,3.0,3.0,,11.0,2.0,,15.0,,6.0,,2.0,,,94.0,,22.0,8.0,,,5.0,,,,,,,1.0,,,,,,,
cpl::Football_Player::b631f78036324d79a97a6c1cfe650d2a,P. Lamothe,Pacific,Midfielder,2024,midfielder,22,1070,0,0,5,0,0,0,28,33,8,2,2,1,0,90.0,10,0.84,1,0,0,0,0,0,0,0,66.67,46.43,42.86,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,,11.0,,,2.0,,102.0,,,53.0,,499.0,6.0,8.0,,62.0,22.0,42.0,12.0,446.0,426.0,,33.0,14.0,,,22.0,20.0,1.0,687.0,238.0,20.0,40.0,,,,19.0,170.0,10.0,130.0,75.0,,19.0,140.0,126.0,7.0,42.0,440.0,8.0,10.0,28.0,,9.0,493.0,209.0,,1.0,101.0,59.0,1070.0,,,67.0,0.0,,11.0,,2.0,9.0,10.0,1.0,1.0,10.0,8.0,,23.0,1.0,9.0,5.0,5.0,14.0,,10.0,,1.0,1.0,1.0,1.0,,,,,1.0,,6.0,,1.0,,2.0,98.0,,6.0,6.0,2.0,2.0,8.0,,,,,,,,,1.0,,,,,
cpl::Football_Player::9d723c58b62545c7b3ff13a3e7d81b87,Diogo Ressurreição,Valour,Midfielder,2024,midfielder,27,2009,3,2,28,5,13,2,13,28,26,0,3,0,0,77.0,29,1.3,3,0,0,0,0,0,0,0,54.17,41.97,25.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,,52.0,2.0,7.0,3.0,,298.0,2.0,,168.0,,714.0,4.0,26.0,,117.0,27.0,24.0,22.0,546.0,497.0,,28.0,16.0,,,27.0,17.0,2.0,1050.0,355.0,49.0,153.0,,,,47.0,130.0,27.0,245.0,112.0,,54.0,193.0,177.0,18.0,116.0,534.0,14.0,10.0,13.0,,3.0,702.0,199.0,1.0,1.0,195.0,77.0,2009.0,,,100.0,2.0,,20.0,,8.0,8.0,5.0,,,28.0,12.0,,51.0,3.0,21.0,28.0,15.0,11.0,13.0,14.0,,8.0,8.0,8.0,9.0,1.0,2.0,,,3.0,3.0,15.0,,3.0,2.0,,144.0,,32.0,29.0,5.0,7.0,19.0,2.0,1.0,1.0,,,,1.0,,,,,2.0,,
cpl::Football_Player::3c3cd8920062442f93c9e257f9d44111,N. Jensen,Forge,Midfielder,2024,midfielder,28,1480,6,0,32,6,19,0,10,23,20,2,1,0,0,82.0,15,0.91,20,0,0,0,0,0,0,0,58.82,34.84,9.09,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,,35.0,,1.0,1.0,,246.0,2.0,,127.0,,704.0,1.0,20.0,,71.0,28.0,17.0,16.0,577.0,506.0,,23.0,11.0,,,28.0,6.0,6.0,1014.0,381.0,71.0,141.0,,,,22.0,175.0,13.0,221.0,101.0,,24.0,155.0,144.0,24.0,92.0,558.0,7.0,10.0,10.0,,18.0,679.0,202.0,,2.0,159.0,53.0,1480.0,,,91.0,4.0,,12.0,,9.0,12.0,12.0,,,17.0,10.0,,51.0,,48.0,32.0,13.0,7.0,19.0,12.0,,10.0,6.0,6.0,9.0,3.0,11.0,,,20.0,6.0,7.0,,3.0,3.0,2.0,149.0,,36.0,22.0,3.0,1.0,25.0,4.0,2.0,3.0,,,,,,,,,3.0,,
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,2024,midfielder,19,1221,0,0,12,0,6,0,38,17,17,0,5,0,0,82.0,14,1.03,0,0,1,0,0,0,0,0,71.7,57.67,44.44,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,,24.0,,1.0,5.0,,177.0,4.0,,126.0,,685.0,12.0,17.0,,80.0,19.0,53.0,13.0,559.0,535.0,,17.0,27.0,,,19.0,9.0,1.0,935.0,303.0,24.0,100.0,,,,35.0,139.0,10.0,250.0,69.0,,27.0,163.0,136.0,14.0,102.0,538.0,12.0,10.0,38.0,,24.0,664.0,259.0,,4.0,183.0,82.0,1221.0,,,54.0,0.0,,13.0,,1.0,5.0,6.0,3.0,,13.0,15.0,,21.0,,13.0,12.0,6.0,15.0,6.0,16.0,,14.0,3.0,3.0,2.0,,,,1.0,,,15.0,,4.0,,,113.0,,9.0,9.0,,2.0,12.0,,,,,,,,,,,,,,
cpl::Football_Player::c0ae1ca6360b41c6ad94f45a8b50a872,T. Crawford,Vancouver,Midfielder,2024,midfielder,8,151,0,0,0,0,0,0,5,1,2,0,0,0,0,80.0,3,1.79,0,0,0,0,0,0,0,0,71.43,61.11,100.0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,,6.0,,,,,39.0,,,21.0,,105.0,2.0,2.0,,3.0,8.0,7.0,1.0,84.0,82.0,,1.0,2.0,,,8.0,,1.0,158.0,37.0,2.0,21.0,,,,9.0,,3.0,34.0,7.0,,3.0,18.0,16.0,2.0,15.0,82.0,3.0,10.0,5.0,,4.0,103.0,49.0,,,52.0,9.0,151.0,,,7.0,0.0,,1.0,,1.0,2.0,7.0,1.0,,,,,3.0,,,,,2.0,,,,14.0,2.0,2.0,,,,,1.0,,,,,1.0,,,19.0,,9.0,9.0,,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::913d577963044f029317574fd338c2ae,M. Domínguez,Pacific,Midfielder,2024,midfielder,10,741,0,0,4,0,0,0,23,18,13,2,7,0,0,82.0,12,1.46,0,0,0,0,0,0,0,0,63.89,62.38,75.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,,28.0,,,7.0,,89.0,2.0,,65.0,,349.0,9.0,13.0,,66.0,10.0,36.0,9.0,284.0,249.0,,18.0,12.0,,,10.0,9.0,6.0,486.0,141.0,35.0,49.0,,,,17.0,91.0,10.0,106.0,38.0,,14.0,101.0,89.0,7.0,37.0,266.0,8.0,10.0,23.0,,16.0,329.0,144.0,,,112.0,54.0,741.0,,,35.0,0.0,,10.0,,1.0,6.0,1.0,1.0,,5.0,3.0,,10.0,,3.0,4.0,4.0,13.0,,15.0,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,,2.0,40.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::8672b437fd894bf59745276b8d578193,S. Márquez,Inter Toronto,Midfielder,2024,midfielder,12,591,0,1,2,1,0,1,4,5,6,1,2,0,0,85.0,11,1.68,0,0,0,0,0,0,0,0,33.33,52.08,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,,17.0,1.0,1.0,2.0,,74.0,,,54.0,,344.0,2.0,6.0,,37.0,12.0,12.0,5.0,290.0,270.0,,5.0,4.0,,,12.0,2.0,,423.0,143.0,20.0,42.0,,,,15.0,88.0,11.0,78.0,23.0,,6.0,48.0,44.0,3.0,37.0,285.0,9.0,10.0,4.0,,3.0,339.0,147.0,1.0,1.0,104.0,23.0,591.0,,,21.0,0.0,,5.0,,1.0,1.0,7.0,1.0,,5.0,2.0,,12.0,,8.0,2.0,2.0,8.0,,13.0,,,,,3.0,,,,,,,2.0,,,,1.0,74.0,,3.0,3.0,,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,Inter Toronto,Midfielder,2024,midfielder,14,766,0,0,1,0,0,0,11,14,2,0,3,0,0,88.0,11,1.29,1,0,0,0,0,0,0,0,50.0,50.79,63.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,,19.0,,1.0,3.0,,71.0,,,52.0,,415.0,7.0,2.0,,23.0,14.0,22.0,9.0,363.0,333.0,,14.0,11.0,,,14.0,8.0,1.0,509.0,131.0,30.0,34.0,,,,24.0,135.0,11.0,111.0,31.0,,14.0,63.0,52.0,1.0,33.0,350.0,6.0,10.0,11.0,,18.0,402.0,233.0,,1.0,102.0,25.0,766.0,,,27.0,0.0,,2.0,,2.0,4.0,5.0,1.0,,2.0,4.0,,5.0,1.0,2.0,1.0,1.0,11.0,,8.0,,1.0,1.0,,,,,1.0,,1.0,,4.0,,4.0,,,67.0,,6.0,6.0,,,2.0,,,,,,,,,,,,,,
cpl::Football_Player::3aa93b6a47f24dd59a4d50f71ae926d5,M. Cantave,Vancouver,Midfielder,2024,midfielder,25,1443,1,3,23,4,6,3,21,38,43,4,5,0,0,76.0,20,1.25,9,0,0,0,0,0,0,0,67.74,50.19,45.45,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,,15.0,3.0,3.0,5.0,,221.0,,,85.0,,341.0,20.0,43.0,,60.0,25.0,31.0,16.0,256.0,244.0,,38.0,44.0,,,25.0,23.0,,697.0,159.0,12.0,88.0,,,,22.0,72.0,20.0,91.0,134.0,,25.0,269.0,225.0,8.0,70.0,253.0,6.0,10.0,21.0,,9.0,338.0,108.0,3.0,,81.0,115.0,1443.0,,,110.0,0.0,,13.0,,10.0,16.0,9.0,1.0,,42.0,24.0,,65.0,1.0,51.0,23.0,17.0,10.0,6.0,5.0,,2.0,11.0,10.0,5.0,1.0,7.0,1.0,,9.0,1.0,7.0,,3.0,,4.0,97.0,,25.0,17.0,2.0,5.0,40.0,0.0,1.0,,,1.0,,1.0,,,,,,,
cpl::Football_Player::f96ba1d3c2ae48a9b93c5022d4b5a8a8,J. Lopez,Inter Toronto,Midfielder,2024,midfielder,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,1.0,,,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,4.0,1.0,,1.0,,,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,10.0,,,,2.0,,,,,1.0,1.0,,,,0.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,2024,midfielder,29,2248,2,0,22,2,7,0,40,22,17,0,5,0,0,84.0,29,1.16,0,0,0,2,1,0,0,0,63.49,54.78,57.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.0,,56.0,,1.0,5.0,,275.0,5.0,,210.0,,1306.0,31.0,17.0,,143.0,29.0,63.0,26.0,1096.0,1006.0,,22.0,54.0,,,29.0,10.0,10.0,1690.0,498.0,90.0,142.0,,,,71.0,401.0,24.0,429.0,104.0,,58.0,230.0,176.0,10.0,154.0,1066.0,30.0,10.0,40.0,,52.0,1274.0,598.0,,6.0,360.0,95.0,2248.0,,,81.0,0.0,,37.0,,1.0,8.0,3.0,,,16.0,23.0,,36.0,2.0,30.0,22.0,15.0,23.0,7.0,37.0,,2.0,,,6.0,2.0,,,,,2.0,12.0,2.0,20.0,2.0,,116.0,,3.0,3.0,1.0,2.0,12.0,1.0,1.0,,,,,1.0,,,1.0,,,,
cpl::Football_Player::25edf8435cd445dfbfb5185b259ca0cf,V. Fry,Vancouver,Midfielder,2024,midfielder,23,1728,2,2,11,4,4,2,36,43,20,1,9,1,0,81.0,23,1.2,49,0,0,0,0,0,0,0,53.73,51.14,47.06,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,,45.0,2.0,3.0,9.0,1.0,272.0,1.0,,151.0,,783.0,16.0,20.0,,97.0,23.0,67.0,22.0,632.0,574.0,,43.0,34.0,,,23.0,32.0,2.0,1160.0,356.0,58.0,188.0,,,,37.0,198.0,22.0,254.0,107.0,,46.0,219.0,185.0,23.0,106.0,607.0,17.0,10.0,36.0,,23.0,752.0,305.0,1.0,2.0,208.0,96.0,1728.0,,,89.0,2.0,,28.0,,13.0,10.0,1.0,3.0,1.0,9.0,18.0,1.0,15.0,2.0,16.0,11.0,7.0,31.0,4.0,22.0,,3.0,29.0,8.0,4.0,1.0,28.0,14.0,1.0,49.0,2.0,9.0,,6.0,,1.0,123.0,1.0,74.0,33.0,,1.0,7.0,1.0,1.0,2.0,,,,,,,,,1.0,,
cpl::Football_Player::258f605d8ae64e80ad26709927d49cec,S. Keshavarz,Pacific,Midfielder,2024,midfielder,8,375,0,0,2,0,2,0,7,2,3,2,0,0,0,78.0,3,0.72,2,0,0,0,0,0,0,0,46.67,46.43,35.29,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,,8.0,,,,,43.0,,,24.0,,107.0,6.0,3.0,,17.0,8.0,15.0,4.0,83.0,77.0,,2.0,17.0,,,8.0,1.0,2.0,171.0,55.0,6.0,19.0,,,,7.0,22.0,3.0,30.0,30.0,,9.0,56.0,39.0,4.0,16.0,79.0,4.0,10.0,7.0,,3.0,103.0,30.0,,2.0,21.0,20.0,375.0,,,19.0,0.0,,5.0,,1.0,2.0,4.0,,,2.0,11.0,,10.0,,6.0,2.0,,8.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,,2.0,,4.0,,3.0,,2.0,34.0,,2.0,1.0,,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::165349da6f4642fb9d3d648ac53a905c,A. Ndom,Pacific,Midfielder,2024,midfielder,6,455,0,0,2,0,1,0,2,7,3,0,1,0,0,88.0,0,0.0,0,0,0,0,0,0,0,0,66.67,50.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,,18.0,,,1.0,,41.0,,3.0,35.0,,276.0,6.0,3.0,,20.0,6.0,3.0,6.0,241.0,218.0,,7.0,8.0,3.0,,6.0,5.0,3.0,340.0,70.0,23.0,22.0,,,,14.0,52.0,,103.0,17.0,,1.0,34.0,26.0,1.0,17.0,230.0,6.0,10.0,2.0,,20.0,264.0,171.0,,5.0,107.0,11.0,455.0,,,15.0,0.0,,,,2.0,1.0,,,,5.0,2.0,,2.0,,1.0,2.0,1.0,1.0,1.0,6.0,,8.0,,,1.0,,,,2.0,,,,,3.0,,,14.0,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,
cpl::Football_Player::a2d59a105ffa40e592a486e9b62e55b0,M. Voytsekhovskyi,Inter Toronto,Midfielder,2024,midfielder,14,549,2,1,10,3,6,1,7,11,10,2,3,0,0,74.0,10,1.64,0,0,1,0,0,0,0,0,70.0,37.5,35.71,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,8.0,1.0,,3.0,,78.0,2.0,,36.0,,134.0,5.0,10.0,,23.0,14.0,10.0,5.0,98.0,96.0,,11.0,14.0,,,14.0,5.0,,246.0,77.0,2.0,34.0,,,,10.0,32.0,8.0,41.0,50.0,,17.0,80.0,66.0,6.0,28.0,96.0,1.0,10.0,7.0,,1.0,132.0,22.0,,,28.0,25.0,549.0,,,41.0,0.0,,9.0,,4.0,4.0,9.0,,,6.0,9.0,,19.0,,27.0,10.0,4.0,3.0,6.0,,,2.0,1.0,1.0,4.0,2.0,,,,,2.0,1.0,,1.0,1.0,2.0,33.0,,8.0,8.0,,1.0,11.0,2.0,0.0,,,1.0,,,,,,,,,
cpl::Football_Player::1f4a9af68a764f0c95fa10063975c4c8,S. Mlah,Valour,Midfielder,2024,midfielder,14,888,1,1,8,2,2,1,10,13,7,0,2,0,0,79.0,10,1.01,2,0,1,0,0,0,0,0,62.5,45.68,36.84,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,,6.0,1.0,2.0,2.0,,103.0,,,60.0,,282.0,7.0,7.0,,51.0,14.0,16.0,11.0,222.0,215.0,,13.0,19.0,,,14.0,7.0,3.0,430.0,100.0,7.0,44.0,,,,23.0,73.0,10.0,102.0,44.0,,23.0,81.0,62.0,2.0,54.0,220.0,2.0,10.0,10.0,,16.0,280.0,123.0,1.0,,61.0,30.0,888.0,,,32.0,0.0,,9.0,,3.0,10.0,3.0,,,8.0,12.0,,15.0,,10.0,8.0,6.0,6.0,2.0,16.0,,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,,4.0,1.0,,46.0,,7.0,6.0,1.0,1.0,6.0,0.0,1.0,,,,,,,,,,,,
cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,Atlético,Midfielder,2024,midfielder,30,2151,3,2,18,5,9,2,25,19,59,0,6,0,0,88.0,30,1.26,0,0,0,0,0,0,0,0,62.5,57.78,52.63,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,,20.0,2.0,1.0,6.0,,208.0,5.0,,113.0,,888.0,20.0,59.0,,124.0,30.0,40.0,25.0,775.0,747.0,,19.0,38.0,,,30.0,10.0,3.0,1247.0,364.0,28.0,103.0,,,,25.0,234.0,25.0,185.0,95.0,,43.0,225.0,187.0,11.0,93.0,763.0,10.0,10.0,25.0,,35.0,871.0,412.0,1.0,4.0,280.0,110.0,2151.0,,,77.0,1.0,,23.0,,7.0,13.0,5.0,2.0,,12.0,18.0,,44.0,,36.0,18.0,9.0,15.0,9.0,21.0,,14.0,1.0,1.0,5.0,3.0,,,,,3.0,13.0,,3.0,2.0,,189.0,,15.0,15.0,3.0,,19.0,2.0,1.0,,,1.0,,,,,,1.0,,,
cpl::Football_Player::a4c7c645cfc244d59a886830c20ae894,M. Vales,Pacific,Midfielder,2024,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
