playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,TimePlayed,Touches,SavesMadeFromOutsideBox,Punches,SuccessfulDribbles,Appearances,AerialDuelsWon,Duels,TotalTackles,TotalPasses,GoalkeeperSmother,SuccessfulOpenPlayPasses,Catches,TotalLossesOfPossession,UnsuccessfulLaunches,SuccessfulLongPasses,SuccessfulShortPasses,GkUnsuccessfulDistribution,SavesMade-Caught,Starts,Recoveries,CleanSheets,TotalClearances,UnsuccessfulPassesOwnHalf,SavesMadeFromInsideBox,TotalFoulsWon,PenaltiesFaced,PenaltiesConceded,TotalUnsuccessfulPasses(ExclCrosses&Corners),DuelsWon,GamesPlayed,TotalSuccessfulPasses(ExclCrosses&Corners),GoalsConcededOutsideBox,SavesMade,SuccessfulPassesOppositionHalf,GoalsConcededInsideBox,RightsidePasses,ForwardPasses,TotalFoulsConceded,FoulAttemptedTackle,YellowCards,LeftsidePasses,OwnGoalScored,SavesMade-Parried,SuccessfulLaunches,TacklesLost,DuelsLost,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,AerialDuels,SuccessfulPassesOwnHalf,Index,Drops,GroundDuels,GkSuccessfulDistribution,PenaltyGoalsConceded,UnsuccessfulShortPasses,OpenPlayPasses,GroundDuelsLost,GroundDuelsWon,HomeGoals,AwayGoals,WinningGoal,PenaltiesSaved,SavesFromPenalty,CornersWon,SubstituteOff,HandballsConceded,AerialDuelsLost,Interceptions,CrossesNotClaimed,TacklesWon,KeyPasses(attemptAssists),StraightRedCards,TotalRedCards,Putthrough/blockedDistributionWon,Putthrough/blockedDistribution,UnsuccessfulLay-offs,SubstituteOn,TimesTackled,UnsuccessfulDribbles,ThrowInsToOppositionPlayer,ShotsOffTarget(incWoodwork),UnsuccessfulCrosses&Corners,TotalShots,GoalAssists,SuccessfulCrossesOpenPlay,Assists(intentional),ThroughBalls,BackwardPasses,TotalTouchesInOppositionBox,SuccessfulCrosses&Corners,Offsides,ThrowInsToOwnPlayer,UnsuccessfulCrossesOpenPlay,Blocks,GoalsFromInsideBox,RightFootGoals,BlockedShots,ShotsOnTarget(IncGoals),Goals,HeadedGoals,SecondGoalAssists,CornersTaken(inclShortCorners),UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,LeftFootGoals,SetPiecesGoals,GoalsFromOutsideBox,AttemptsFromSetPieces,SuccessfulLay-offs,PenaltyGoals,PenaltiesTaken,ClearancesOffTheLine,FoulWonPenalty,OtherGoals,LastManTackle,RedCards-2ndYellow,PenaltiesOffTarget
cpl::Football_Player::3e29f3a4fcaa401fb6b92e75b6a94f42,M. Piepgrass,Cavalry,Midfielder,2021,midfielder,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,8.0,,,,2.0,,,,7.0,,7.0,,,,,7.0,,,,1.0,,,,,,,,,,2.0,7.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,6.0,10.0,,,,,,7.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::59f1720a6c014b7d996e9f3c63ebfaca,A. Yıldız,Scottish,Midfielder,2021,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::52d99817ceb0499ead24ec2a7544f687,M. Camara,Wanderers,Midfielder,2021,midfielder,10,434,1,0,5,0,1,0,6,9,4,2,3,0,41,78.0,6,1.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.0,161.0,,,5.0,10.0,7.0,53.0,10.0,94.0,,65.0,,45.0,,1.0,72.0,,,5.0,8.0,1.0,1.0,3.0,,4.0,,,21.0,26.0,10.0,73.0,1.0,,42.0,5.0,24.0,19.0,9.0,4.0,3.0,19.0,,,,4.0,27.0,2.0,19.0,17.0,31.0,10.0,,36.0,,,19.0,86.0,17.0,19.0,0.0,1.0,0.0,,,2.0,4.0,2.0,10.0,3.0,,6.0,2.0,,,3.0,3.0,,5.0,5.0,2.0,,4.0,1.0,5.0,,,,1.0,32.0,24.0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,3.0,,,,,,,,
cpl::Football_Player::cf6994b565344d65880882873de4ede4,J. Wilson,York,Midfielder,2021,midfielder,26,2156,2,0,9,0,4,0,26,39,38,0,8,0,57,84.0,37,1.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.0,1290.0,,,17.0,26.0,28.0,212.0,46.0,1012.0,,805.0,,193.0,27.0,62.0,784.0,,,24.0,121.0,5.0,47.0,55.0,,38.0,,2.0,166.0,129.0,26.0,846.0,3.0,,215.0,34.0,194.0,426.0,39.0,21.0,8.0,339.0,,,7.0,20.0,83.0,86.0,112.0,49.0,632.0,10.0,,163.0,,3.0,80.0,964.0,62.0,101.0,2.0,0.0,0.0,,,1.0,2.0,3.0,21.0,32.0,,26.0,6.0,,,9.0,13.0,,2.0,10.0,4.0,,5.0,1.0,9.0,,1.0,,,53.0,15.0,1.0,,,1.0,20.0,2.0,,1.0,4.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,
cpl::Football_Player::ce3fbd6fe22a4e729054951b2effe079,M. Kacher,Valour,Midfielder,2021,midfielder,11,305,0,0,6,0,2,0,2,7,1,0,1,0,50,80.0,2,0.59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,155.0,,,2.0,11.0,3.0,28.0,3.0,110.0,,85.0,,44.0,,5.0,83.0,,,2.0,9.0,,1.0,2.0,,1.0,,,22.0,9.0,11.0,88.0,,,61.0,2.0,36.0,29.0,7.0,3.0,1.0,23.0,,,,1.0,19.0,1.0,25.0,6.0,28.0,10.0,,22.0,,,21.0,107.0,16.0,6.0,0.0,0.0,0.0,,,3.0,2.0,,3.0,,,2.0,3.0,,,2.0,4.0,,9.0,4.0,2.0,,4.0,5.0,6.0,,1.0,,,22.0,11.0,1.0,,,1.0,,,,2.0,2.0,,,,6.0,4.0,,,,,,,,,,,,,,
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,2021,midfielder,26,1104,1,0,12,0,5,0,22,34,11,1,4,0,54,85.0,18,1.47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.0,855.0,,,12.0,26.0,18.0,170.0,37.0,623.0,,514.0,,162.0,7.0,49.0,475.0,,,11.0,89.0,1.0,13.0,29.0,,11.0,,,99.0,78.0,26.0,524.0,2.0,,251.0,16.0,148.0,166.0,34.0,19.0,4.0,210.0,,,1.0,15.0,92.0,21.0,78.0,33.0,274.0,10.0,,137.0,,3.0,78.0,613.0,77.0,60.0,0.0,1.0,0.0,,,6.0,5.0,4.0,15.0,21.0,,22.0,8.0,,,11.0,31.0,,15.0,25.0,7.0,,7.0,8.0,12.0,,1.0,,1.0,99.0,32.0,1.0,1.0,3.0,7.0,3.0,1.0,1.0,7.0,5.0,1.0,,,2.0,1.0,,,,,,4.0,,,,,,,,
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,2021,midfielder,24,1470,0,0,4,0,0,0,32,32,23,0,8,0,48,86.0,20,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470.0,1075.0,,,16.0,24.0,14.0,207.0,52.0,830.0,,693.0,,177.0,9.0,42.0,665.0,,,16.0,107.0,2.0,28.0,32.0,,23.0,,1.0,123.0,105.0,24.0,707.0,1.0,,390.0,19.0,211.0,335.0,32.0,26.0,8.0,201.0,,,2.0,20.0,102.0,31.0,95.0,29.0,321.0,10.0,,178.0,,1.0,92.0,816.0,87.0,91.0,,,0.0,,,2.0,5.0,1.0,15.0,18.0,,32.0,23.0,,,12.0,30.0,1.0,8.0,20.0,9.0,1.0,4.0,4.0,4.0,,4.0,,5.0,83.0,9.0,4.0,,3.0,4.0,5.0,,,4.0,,,,,,,,,,,,3.0,,,,,,,,
cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,Forge,Midfielder,2021,midfielder,27,2183,1,1,8,0,2,1,23,25,34,1,2,0,62,90.0,22,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183.0,1501.0,,,13.0,27.0,38.0,206.0,40.0,1234.0,,1074.0,,164.0,7.0,73.0,1030.0,,,25.0,108.0,9.0,33.0,39.0,,34.0,,,131.0,122.0,27.0,1103.0,3.0,,475.0,19.0,305.0,349.0,25.0,15.0,2.0,471.0,,,8.0,17.0,84.0,40.0,94.0,61.0,628.0,10.0,,145.0,,1.0,91.0,1203.0,61.0,84.0,0.0,1.0,0.0,,,3.0,5.0,,23.0,42.0,,23.0,6.0,,,11.0,21.0,,2.0,11.0,5.0,,6.0,2.0,8.0,1.0,,1.0,2.0,109.0,22.0,,1.0,4.0,2.0,10.0,1.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
cpl::Football_Player::b88aa9288a38438a8801e10a74326f88,J. Faria,Valour,Midfielder,2021,midfielder,12,319,1,0,3,0,1,0,2,2,4,0,0,0,33,87.0,8,2.26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,155.0,,,4.0,12.0,1.0,39.0,5.0,82.0,,71.0,,51.0,1.0,1.0,70.0,,,3.0,10.0,,,3.0,,4.0,,,11.0,14.0,12.0,71.0,2.0,,53.0,6.0,12.0,15.0,2.0,1.0,,22.0,,,1.0,3.0,25.0,1.0,23.0,3.0,21.0,10.0,,36.0,,,10.0,82.0,23.0,13.0,1.0,0.0,0.0,,,3.0,2.0,,2.0,1.0,,2.0,4.0,,,2.0,3.0,,9.0,18.0,12.0,,2.0,15.0,3.0,,1.0,,1.0,33.0,16.0,3.0,,1.0,12.0,,1.0,1.0,3.0,1.0,1.0,,,3.0,2.0,1.0,,,,,2.0,,,,,,,,
cpl::Football_Player::63a938dd7b28476b9c5483ecb3f753e0,Rafael Galhardo,Valour,Midfielder,2021,midfielder,23,1374,2,3,25,0,7,3,5,17,30,3,2,0,22,79.0,22,1.44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.0,828.0,,,7.0,23.0,2.0,112.0,14.0,561.0,,408.0,,236.0,3.0,44.0,398.0,,,14.0,54.0,2.0,3.0,32.0,,30.0,,,119.0,53.0,23.0,442.0,3.0,,301.0,19.0,145.0,168.0,17.0,14.0,2.0,133.0,,,,9.0,59.0,22.0,139.0,9.0,164.0,10.0,,103.0,,,97.0,520.0,52.0,51.0,2.0,0.0,0.0,,,14.0,7.0,,7.0,6.0,,5.0,36.0,,,4.0,25.0,,9.0,22.0,10.0,1.0,18.0,52.0,25.0,3.0,5.0,1.0,3.0,115.0,24.0,23.0,3.0,11.0,7.0,,1.0,2.0,9.0,7.0,2.0,,1.0,50.0,32.0,12.0,,,1.0,12.0,5.0,,,,,,,,
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,2021,midfielder,25,1540,1,5,18,0,7,5,43,39,11,4,5,0,28,78.0,27,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540.0,1082.0,,,36.0,25.0,6.0,265.0,70.0,566.0,,432.0,,285.0,22.0,24.0,415.0,,,16.0,137.0,2.0,21.0,57.0,,11.0,,,127.0,121.0,25.0,439.0,,,220.0,27.0,33.0,208.0,39.0,23.0,5.0,197.0,,,4.0,27.0,144.0,32.0,102.0,21.0,231.0,10.0,,244.0,,5.0,95.0,559.0,129.0,115.0,1.0,0.0,0.0,,,13.0,5.0,3.0,15.0,26.0,,43.0,15.0,,,22.0,49.0,,9.0,53.0,23.0,21.0,11.0,32.0,18.0,5.0,12.0,4.0,1.0,128.0,44.0,12.0,4.0,93.0,32.0,3.0,1.0,,2.0,7.0,1.0,,,,,,1.0,,,,3.0,,,,,,,,
cpl::Football_Player::912c118fc40b47b88b4d8f2432e87ef7,M. Ba,Atlético,Midfielder,2021,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::99fb51782c7f43acaad20909bd048f31,S. Gutiérrez,York,Midfielder,2021,midfielder,13,456,1,0,14,0,5,0,5,13,11,0,1,0,33,71.0,6,1.18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.0,317.0,,,11.0,13.0,1.0,75.0,11.0,187.0,,128.0,,110.0,1.0,6.0,125.0,,,5.0,24.0,,,3.0,,11.0,,,56.0,34.0,13.0,131.0,1.0,,88.0,5.0,50.0,64.0,13.0,9.0,1.0,45.0,,,,6.0,41.0,10.0,61.0,3.0,45.0,10.0,,72.0,,1.0,46.0,184.0,39.0,33.0,1.0,0.0,0.0,,,5.0,6.0,2.0,2.0,4.0,,5.0,10.0,,,6.0,11.0,,8.0,19.0,9.0,,9.0,8.0,14.0,,1.0,,3.0,28.0,20.0,2.0,,,1.0,,1.0,1.0,5.0,5.0,1.0,,,8.0,6.0,1.0,,,,1.0,4.0,,,,,,,,
cpl::Football_Player::2cd94cfd258f403c8a7410d648583b11,J. Son,Forge,Midfielder,2021,midfielder,6,61,0,0,0,0,0,0,0,2,2,1,1,0,100,70.0,1,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,43.0,,,,6.0,2.0,10.0,,33.0,,23.0,,13.0,,1.0,22.0,,,,2.0,,,4.0,,2.0,,,10.0,4.0,6.0,23.0,,,14.0,1.0,12.0,10.0,2.0,2.0,1.0,8.0,,,,,6.0,,6.0,2.0,9.0,10.0,,8.0,,,10.0,33.0,6.0,2.0,,,0.0,,,,,,,,,,,,,,3.0,,6.0,3.0,1.0,,,,,,,,,3.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::c6576ae66ba14806983c2572f24851a7,M. Polisi,TSS Rovers,Midfielder,2021,midfielder,22,746,3,1,8,0,5,1,12,18,14,0,3,0,35,85.0,10,1.21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.0,460.0,,,17.0,22.0,6.0,126.0,16.0,305.0,,255.0,,109.0,5.0,17.0,241.0,,,8.0,34.0,1.0,4.0,13.0,,14.0,,,47.0,53.0,22.0,258.0,2.0,,156.0,8.0,68.0,75.0,18.0,8.0,3.0,88.0,,,2.0,4.0,73.0,10.0,43.0,17.0,105.0,10.0,,109.0,,2.0,37.0,302.0,62.0,47.0,3.0,0.0,1.0,,,7.0,7.0,,11.0,5.0,,12.0,6.0,,,11.0,15.0,,14.0,28.0,9.0,,3.0,9.0,8.0,1.0,1.0,,,74.0,28.0,3.0,,,6.0,1.0,3.0,2.0,3.0,5.0,3.0,,,6.0,3.0,2.0,1.0,,,,3.0,,,,,,,,
cpl::Football_Player::bab7421be1524ee7869d7eb277c88bb8,O. Kreim,Blainville,Midfielder,2021,midfielder,7,202,0,0,0,0,0,0,4,3,6,0,1,0,0,75.0,2,0.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.0,92.0,,,2.0,7.0,,38.0,9.0,56.0,,40.0,,27.0,,,42.0,,,2.0,8.0,,,3.0,,6.0,,,14.0,17.0,7.0,42.0,,,27.0,2.0,14.0,15.0,3.0,2.0,1.0,9.0,,,,5.0,21.0,1.0,14.0,5.0,15.0,10.0,,33.0,,,13.0,54.0,16.0,17.0,0.0,0.0,0.0,,,2.0,2.0,,5.0,1.0,,4.0,,,,1.0,4.0,,5.0,5.0,2.0,,,3.0,,,,,,18.0,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::a6791d2b4f234c909ee73477f73f6887,C. Tomy,Valour,Midfielder,2021,midfielder,4,33,0,0,0,0,0,0,0,2,1,0,0,0,0,95.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,25.0,,,,4.0,,4.0,,17.0,,15.0,,3.0,,1.0,15.0,,,,2.0,,,,,1.0,,,1.0,1.0,4.0,16.0,,,5.0,,3.0,2.0,2.0,2.0,,11.0,,,,,3.0,,1.0,,11.0,10.0,,4.0,,,1.0,16.0,3.0,1.0,0.0,0.0,0.0,,,,,,,1.0,,,1.0,,,,,,4.0,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::33a38df225e24270b44c1fdfde2eb7a9,C. Mannella,Ottawa Fury,Midfielder,2021,midfielder,19,959,0,2,5,0,3,2,12,16,8,1,4,0,42,88.0,12,1.13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.0,572.0,,,,19.0,3.0,77.0,21.0,458.0,,385.0,,80.0,7.0,21.0,382.0,,,10.0,57.0,,8.0,23.0,,8.0,,,55.0,32.0,19.0,403.0,1.0,,151.0,11.0,117.0,102.0,16.0,5.0,4.0,134.0,,,,9.0,45.0,21.0,34.0,7.0,254.0,10.0,,70.0,,2.0,34.0,437.0,41.0,29.0,0.0,0.0,0.0,,,,7.0,4.0,4.0,14.0,,12.0,6.0,,,8.0,12.0,,9.0,12.0,3.0,,2.0,2.0,5.0,2.0,,1.0,,105.0,9.0,2.0,1.0,4.0,1.0,1.0,,,2.0,3.0,,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,
cpl::Football_Player::5ce4b7ace82243faa7b342751ac3a642,K. Alemán,Scrosoppi,Midfielder,2021,midfielder,24,1388,3,3,20,0,11,3,24,20,42,3,3,0,26,87.0,20,1.3,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.0,928.0,,,44.0,24.0,5.0,227.0,33.0,561.0,,465.0,,230.0,1.0,44.0,439.0,,,16.0,74.0,1.0,1.0,11.0,,42.0,,,78.0,124.0,24.0,483.0,2.0,,302.0,18.0,140.0,135.0,20.0,10.0,3.0,145.0,,,2.0,9.0,103.0,20.0,93.0,19.0,193.0,10.0,,208.0,,1.0,58.0,541.0,89.0,119.0,1.0,2.0,0.0,,,9.0,12.0,1.0,14.0,14.0,,24.0,26.0,,,13.0,20.0,2.0,8.0,62.0,30.0,,9.0,26.0,20.0,3.0,3.0,2.0,10.0,141.0,22.0,12.0,3.0,5.0,8.0,1.0,2.0,,5.0,11.0,3.0,,,21.0,11.0,7.0,3.0,,1.0,4.0,5.0,1.0,1.0,,1.0,,1.0,,
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,2021,midfielder,28,2207,3,1,23,0,11,1,19,23,9,3,7,0,37,85.0,23,0.94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.0,1628.0,,,11.0,28.0,9.0,155.0,29.0,1334.0,,1066.0,,321.0,5.0,85.0,1041.0,,,25.0,161.0,6.0,12.0,41.0,,9.0,,,208.0,58.0,28.0,1126.0,3.0,,718.0,20.0,363.0,411.0,23.0,12.0,7.0,314.0,,,2.0,10.0,97.0,51.0,226.0,24.0,423.0,10.0,,131.0,,1.0,157.0,1267.0,82.0,49.0,0.0,3.0,2.0,,,13.0,7.0,,15.0,17.0,,19.0,32.0,,,12.0,36.0,1.0,3.0,20.0,8.0,1.0,12.0,59.0,23.0,1.0,5.0,,6.0,246.0,30.0,15.0,3.0,10.0,24.0,2.0,2.0,3.0,6.0,11.0,3.0,,,56.0,25.0,8.0,,,1.0,9.0,7.0,,,,,,,,
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,2021,midfielder,26,1899,2,2,13,0,3,2,29,29,17,0,9,0,61,86.0,23,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899.0,1342.0,,,18.0,26.0,19.0,179.0,47.0,1072.0,,886.0,,198.0,15.0,99.0,816.0,,,20.0,125.0,2.0,38.0,40.0,,17.0,,,157.0,100.0,26.0,915.0,4.0,,404.0,19.0,359.0,299.0,29.0,20.0,9.0,248.0,,,7.0,18.0,79.0,56.0,122.0,31.0,512.0,10.0,,148.0,,3.0,101.0,1043.0,67.0,81.0,0.0,2.0,1.0,,,1.0,6.0,,12.0,39.0,,29.0,6.0,,,18.0,25.0,,6.0,9.0,5.0,,10.0,5.0,13.0,2.0,1.0,1.0,,166.0,7.0,1.0,,1.0,4.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,3.0,,,,,,,,
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Atlético,Midfielder,2021,midfielder,27,2099,0,3,8,0,6,3,17,13,14,2,3,0,9,86.0,34,1.46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099.0,1233.0,,,19.0,27.0,1.0,158.0,29.0,962.0,,785.0,,251.0,12.0,34.0,788.0,,,25.0,118.0,4.0,7.0,27.0,,14.0,,,140.0,63.0,27.0,822.0,3.0,,502.0,31.0,236.0,353.0,13.0,8.0,3.0,247.0,1.0,,3.0,12.0,95.0,48.0,160.0,11.0,343.0,10.0,,147.0,,3.0,92.0,919.0,85.0,62.0,,,0.0,,,7.0,10.0,1.0,10.0,10.0,,17.0,23.0,,,10.0,19.0,1.0,2.0,32.0,13.0,1.0,2.0,47.0,8.0,3.0,6.0,2.0,3.0,126.0,12.0,23.0,2.0,8.0,8.0,,,,5.0,6.0,,,,38.0,25.0,12.0,,,,3.0,2.0,,,,,,,,
cpl::Football_Player::9530e64bf7744102b3eeecd7fcf46c34,E. Cissé,Forge,Midfielder,2021,midfielder,28,2218,1,2,15,0,6,2,56,37,20,5,4,0,45,86.0,22,0.89,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218.0,1783.0,,,37.0,28.0,19.0,304.0,84.0,1230.0,,989.0,,330.0,16.0,70.0,983.0,,,23.0,164.0,6.0,29.0,53.0,,20.0,,,177.0,160.0,28.0,1053.0,4.0,,609.0,18.0,224.0,413.0,37.0,28.0,4.0,372.0,,,2.0,28.0,144.0,34.0,151.0,42.0,453.0,10.0,,262.0,,,143.0,1166.0,121.0,141.0,1.0,0.0,0.0,,,17.0,3.0,1.0,23.0,37.0,,56.0,21.0,,,14.0,46.0,2.0,5.0,55.0,23.0,12.0,9.0,27.0,15.0,2.0,5.0,2.0,6.0,221.0,56.0,9.0,5.0,89.0,23.0,1.0,1.0,1.0,9.0,6.0,1.0,,,22.0,4.0,5.0,,,,,4.0,,,,,,,,
cpl::Football_Player::3f6a675727214bcc96972b28a2e3dbf8,José Galán,Valour,Midfielder,2021,midfielder,11,285,0,1,2,0,0,1,4,9,4,0,4,0,62,88.0,2,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.0,258.0,,,,11.0,5.0,30.0,6.0,206.0,,173.0,,40.0,1.0,10.0,171.0,,,2.0,21.0,,5.0,10.0,,4.0,,,25.0,15.0,11.0,181.0,,,96.0,2.0,59.0,56.0,9.0,4.0,4.0,53.0,,,1.0,2.0,15.0,5.0,19.0,8.0,89.0,10.0,,22.0,,,20.0,198.0,12.0,10.0,0.0,0.0,0.0,,,1.0,2.0,1.0,3.0,6.0,,4.0,3.0,,,2.0,5.0,,9.0,1.0,,,2.0,4.0,2.0,1.0,3.0,1.0,1.0,38.0,2.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,
cpl::Football_Player::b38a140a30ab499ba3bc6aa4ad4d07a1,Viti Martínez,Atlético,Midfielder,2021,midfielder,13,1000,1,2,5,0,1,2,14,11,9,0,1,1,58,85.0,19,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,591.0,,,10.0,13.0,7.0,80.0,19.0,465.0,,381.0,,98.0,8.0,47.0,346.0,,,11.0,60.0,2.0,20.0,16.0,,9.0,,,72.0,45.0,13.0,393.0,,,163.0,19.0,113.0,133.0,11.0,5.0,1.0,189.0,,,2.0,5.0,35.0,36.0,58.0,12.0,232.0,10.0,,68.0,,5.0,36.0,451.0,30.0,38.0,0.0,1.0,1.0,,,1.0,3.0,1.0,5.0,13.0,,14.0,6.0,,1.0,4.0,9.0,,2.0,13.0,5.0,,4.0,2.0,5.0,2.0,2.0,2.0,,30.0,6.0,2.0,,,2.0,3.0,,,3.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,
cpl::Football_Player::8b3bce6c12a8410c97766fbccc51d981,A. Coupland,Whitecaps,Midfielder,2021,midfielder,15,513,2,0,9,0,7,0,4,11,18,0,0,0,21,86.0,9,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.0,288.0,,,9.0,15.0,3.0,81.0,9.0,169.0,,137.0,,67.0,,6.0,139.0,,,7.0,34.0,,3.0,4.0,,18.0,,,24.0,39.0,15.0,145.0,1.0,,79.0,8.0,34.0,43.0,11.0,6.0,,51.0,,,,5.0,42.0,4.0,21.0,14.0,66.0,10.0,,67.0,,1.0,20.0,161.0,31.0,36.0,1.0,1.0,0.0,,,2.0,7.0,1.0,11.0,4.0,,4.0,5.0,,,8.0,12.0,,8.0,17.0,6.0,,2.0,1.0,9.0,,,,1.0,41.0,9.0,,,,1.0,,1.0,,,7.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,,,,
