playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,AerialDuels,AerialDuelsLost,AerialDuelsWon,Appearances,Carries,Catches,CleanSheets,CornersWon,CrossesNotClaimed,Drops,Duels,DuelsLost,DuelsWon,ForwardPasses,GkSuccessfulDistribution,GkUnsuccessfulDistribution,GamesPlayed,GoalAssists,GoalKicks,GoalkeeperSmother,GoalsConcededInsideBox,GoalsConcededOutsideBox,GroundDuels,GroundDuelsLost,GroundDuelsWon,HandballsConceded,Index,KeyPasses(attemptAssists),LastPlayerTackle,LeftsidePasses,OpenPlayPasses,PenaltiesFaced,PenaltyGoalsConceded,ProgressiveCarries,Punches,Recoveries,RightsidePasses,SavesMade,SavesMadeFromInsideBox,SavesMadeFromOutsideBox,SavesMade-Caught,SavesMade-Parried,Starts,SuccessfulDribbles,SuccessfulLaunches,SuccessfulLongPasses,SuccessfulOpenPlayPasses,SuccessfulPassesOppositionHalf,SuccessfulPassesOwnHalf,SuccessfulShortPasses,TacklesLost,ThrowInsToOwnPlayer,TimePlayed,TotalBigChancesCreated,TotalBigChancesSaved,TotalClearances,TotalFoulsConceded,TotalFoulsWon,TotalLossesOfPossession,TotalPasses,TotalSuccessfulPasses(ExclCrosses&Corners),TotalTackles,TotalUnsuccessfulPasses(ExclCrosses&Corners),Touches,UnsuccessfulCrosses&Corners,UnsuccessfulLaunches,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,UnsuccessfulPassesOwnHalf,UnsuccessfulShortPasses,YellowCards,WinningGoal,Putthrough/blockedDistribution,SuccessfulLay-offs,SubstituteOn,FoulAttemptedTackle,PenaltiesConceded,ShotsOffTarget(incWoodwork),TotalShots,TotalTouchesInOppositionBox,OwnGoalScored,PenaltiesSaved,SavesFromPenalty,UnsuccessfulLay-offs,Interceptions,Putthrough/blockedDistributionWon,StraightRedCards,TotalRedCards,TacklesWon,Goals,RedCards-2ndYellow,SubstituteOff,BackwardPasses,FinalThirdTouches,Assists(intentional),BlockedShots,Blocks,CornersTaken(inclShortCorners),GoalsFromInsideBox,Offsides,PenaltiesTaken,PenaltyGoals,RightFootGoals,SecondGoalAssists,ShotsOnTarget(IncGoals),SuccessfulCornersIntoBox,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,ThroughBalls,ThrowInsToOppositionPlayer,TimesTackled,TotalBigChancesScored,UnsuccessfulCornersIntoBox,UnsuccessfulCrossesOpenPlay,UnsuccessfulDribbles,HomeGoals,AwayGoals,Overruns,ClearancesOffTheLine,HeadedGoals,TotalBigChancesMissed,PenaltiesOffTarget,GoalsOpenplay,AttemptsFromSetPieces,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,FoulWonPenalty,SetPiecesGoals
cpl::Football_Player::9a040c91c1d2424ca095e663faf5075a,K. Kane,Forge,Midfielder,2025,midfielder,14,452,1,0,4,1,1,0,12,8,8,0,0,0,0,88.0,4,0.8,0,0,0,0,0,0,0,0,63.16,57.38,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5.0,5.0,14.0,43.0,,,,,,61.0,26.0,35.0,79.0,,,14.0,,,,4.0,,51.0,21.0,30.0,,10.0,5.0,,66.0,216.0,,,28.0,,36.0,47.0,,,,,,5.0,3.0,2.0,7.0,188.0,76.0,115.0,184.0,7.0,20.0,452.0,,,6.0,8.0,8.0,58.0,219.0,191.0,19.0,28.0,340.0,,5.0,7.0,17.0,11.0,21.0,,1.0,10.0,2.0,9.0,6.0,,3.0,4.0,10.0,,,,,13.0,9.0,,,12.0,1.0,,5.0,27.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,5.0,8.0,1.0,,,6.0,0.0,1.0,,,,3.0,,,,,,,,
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,2025,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::9530e64bf7744102b3eeecd7fcf46c34,E. Cissé,Forge,Midfielder,2025,midfielder,11,333,1,0,2,1,2,0,5,3,6,0,1,0,0,92.0,3,0.81,0,0,0,0,0,0,0,0,50.0,70.97,75.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,3.0,11.0,59.0,,1.0,6.0,,,31.0,9.0,22.0,82.0,,,11.0,,,,2.0,1.0,27.0,8.0,19.0,1.0,10.0,2.0,,109.0,245.0,,,29.0,,21.0,22.0,,,,,,2.0,3.0,1.0,10.0,224.0,110.0,125.0,224.0,5.0,24.0,333.0,,,8.0,3.0,6.0,41.0,257.0,234.0,10.0,23.0,347.0,4.0,1.0,4.0,16.0,11.0,19.0,1.0,0.0,8.0,,9.0,1.0,,,2.0,6.0,,,,,7.0,3.0,,,5.0,1.0,,,44.0,52.0,,,,,1.0,,,,,,2.0,,1.0,1.0,,1.0,3.0,1.0,,4.0,2.0,1.0,0.0,1.0,,1.0,1.0,,,,,,,,
cpl::Football_Player::6aa0420a7a3448a49b34c863c5b11ce4,N. Myroniuk,Cavalry,Midfielder,2025,midfielder,14,356,1,0,3,1,2,0,6,4,9,1,1,0,0,84.0,7,1.77,0,0,0,0,0,0,0,0,60.0,60.47,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.0,14.0,31.0,,,2.0,,,43.0,17.0,26.0,29.0,,,14.0,,,,6.0,1.0,39.0,14.0,25.0,,10.0,2.0,,24.0,108.0,,2.0,13.0,,11.0,26.0,,,,,,3.0,6.0,2.0,4.0,90.0,43.0,51.0,90.0,4.0,,356.0,1.0,,,4.0,9.0,34.0,112.0,94.0,10.0,18.0,184.0,1.0,1.0,5.0,15.0,4.0,13.0,1.0,0.0,9.0,13.0,11.0,4.0,,1.0,3.0,14.0,,,,,3.0,5.0,,,6.0,1.0,,3.0,33.0,25.0,,6.0,4.0,,1.0,1.0,,,1.0,,2.0,,,,,1.0,6.0,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,1.0,
cpl::Football_Player::b2128eb98c0e4992a9bce2dd26483fb4,O. Benítez,Forge,Midfielder,2025,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::0f32aad5bf304f70bb295ab41b41b4d9,M. Henry,Cavalry,Midfielder,2025,midfielder,12,374,0,0,6,0,2,0,8,10,8,0,2,0,0,76.0,4,0.96,2,0,0,0,0,0,0,0,80.0,42.86,38.46,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,8.0,5.0,12.0,62.0,,,3.0,,,63.0,36.0,27.0,44.0,,,12.0,,,,4.0,,50.0,28.0,22.0,,10.0,2.0,,20.0,131.0,,,33.0,,34.0,45.0,,,,,,5.0,4.0,,5.0,98.0,64.0,41.0,98.0,2.0,1.0,374.0,,,4.0,10.0,8.0,63.0,136.0,103.0,10.0,33.0,224.0,6.0,2.0,4.0,34.0,5.0,29.0,2.0,0.0,14.0,4.0,7.0,8.0,,4.0,6.0,16.0,,,,1.0,2.0,7.0,,,8.0,,,5.0,27.0,,,3.0,1.0,2.0,,,,,,,2.0,,2.0,2.0,,,17.0,,,6.0,11.0,,,,,,,,,,,,,,
cpl::Football_Player::7727bd856f6142ccb04b744b64364141,A. Rampersad,Wanderers,Midfielder,2025,midfielder,19,534,0,0,5,0,1,0,14,11,13,0,2,0,0,84.0,16,2.7,0,0,0,0,0,0,0,0,63.64,60.23,59.09,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,9.0,13.0,19.0,76.0,,,,,,88.0,35.0,53.0,97.0,,,19.0,,,,14.0,2.0,66.0,26.0,40.0,,10.0,8.0,,70.0,282.0,,1.0,36.0,,45.0,81.0,,,,,,5.0,5.0,,14.0,234.0,120.0,128.0,232.0,8.0,1.0,534.0,,,8.0,11.0,13.0,76.0,294.0,246.0,22.0,48.0,412.0,4.0,4.0,10.0,35.0,17.0,38.0,2.0,0.0,8.0,8.0,14.0,8.0,,4.0,5.0,12.0,,,,1.0,9.0,4.0,,,14.0,,,3.0,46.0,27.0,,,2.0,,,,,,,,1.0,,2.0,2.0,1.0,,10.0,,,4.0,2.0,,,,,,1.0,,,,,,,,
cpl::Football_Player::6b46d359901b4fcdbbc99c0d60edd8fe,Vitor Dias,Wanderers,Midfielder,2025,midfielder,21,898,3,1,13,4,5,1,13,15,37,4,1,0,0,84.0,10,1.0,14,0,0,0,0,0,0,0,76.47,43.03,25.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,20.0,7.0,21.0,151.0,,1.0,8.0,,,165.0,94.0,71.0,113.0,,,21.0,1.0,,,9.0,1.0,138.0,74.0,64.0,,10.0,16.0,,124.0,379.0,,1.0,68.0,,71.0,63.0,,,,,,10.0,10.0,,13.0,315.0,247.0,82.0,310.0,4.0,1.0,898.0,3.0,,4.0,15.0,37.0,162.0,387.0,323.0,17.0,64.0,613.0,15.0,,2.0,64.0,15.0,62.0,1.0,3.0,20.0,6.0,11.0,12.0,,8.0,13.0,31.0,,,,,7.0,9.0,,,13.0,3.0,,9.0,87.0,45.0,,1.0,1.0,14.0,3.0,4.0,,,3.0,1.0,5.0,6.0,6.0,,,,47.0,2.0,8.0,5.0,19.0,2.0,1.0,4.0,,,1.0,,3.0,,,,,,
cpl::Football_Player::d8fcedb579df4ec2aaa0ed1f3daea958,J. Mann,Wanderers,Midfielder,2025,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::25edf8435cd445dfbfb5185b259ca0cf,V. Fry,Vancouver,Midfielder,2025,midfielder,23,1847,2,1,15,3,5,1,26,39,28,2,8,0,0,84.0,38,1.85,60,0,1,0,0,0,0,0,54.17,55.32,62.07,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,11.0,18.0,23.0,167.0,,2.0,15.0,,,188.0,84.0,104.0,275.0,,,23.0,1.0,,,33.0,5.0,159.0,73.0,86.0,3.0,10.0,30.0,,263.0,880.0,,2.0,80.0,,121.0,206.0,,,,,,22.0,12.0,6.0,74.0,735.0,432.0,375.0,701.0,22.0,7.0,1847.0,3.0,,37.0,39.0,28.0,276.0,930.0,775.0,48.0,155.0,1331.0,74.0,14.0,46.0,193.0,36.0,109.0,8.0,0.0,43.0,14.0,1.0,25.0,1.0,10.0,15.0,14.0,,,,1.0,30.0,25.0,,,26.0,2.0,,9.0,186.0,54.0,1.0,17.0,1.0,60.0,1.0,2.0,,,,,5.0,21.0,32.0,4.0,3.0,,14.0,,35.0,26.0,12.0,0.0,2.0,1.0,,,1.0,,1.0,4.0,1.0,2.0,,,
cpl::Football_Player::29b04cda7de84ca2a60dac0e06a8f8d4,A. Biello,Wanderers,Midfielder,2025,midfielder,21,351,0,1,1,1,0,1,4,8,7,0,1,0,0,85.0,8,2.05,1,0,0,0,0,0,0,0,50.0,37.74,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1.0,21.0,50.0,,,,,,53.0,33.0,20.0,44.0,,,21.0,1.0,,,7.0,1.0,48.0,29.0,19.0,2.0,10.0,4.0,,44.0,163.0,,2.0,24.0,,25.0,44.0,,,,,,3.0,4.0,,6.0,138.0,105.0,36.0,135.0,4.0,7.0,351.0,1.0,,5.0,8.0,7.0,48.0,167.0,141.0,8.0,26.0,259.0,2.0,,2.0,16.0,12.0,24.0,1.0,0.0,10.0,1.0,18.0,4.0,,1.0,1.0,9.0,,,,,11.0,7.0,,,4.0,,,3.0,35.0,25.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,14.0,,1.0,1.0,6.0,,,,1.0,,,,,,,,,,
cpl::Football_Player::cdf16bdca43b45068971796bf6288923,J. Buchanan,Vancouver,Midfielder,2025,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::a4c7c645cfc244d59a886830c20ae894,M. Vales,Pacific,Midfielder,2025,midfielder,6,100,0,0,0,0,0,0,1,3,0,0,0,0,0,80.0,4,3.6,0,0,0,0,0,0,0,0,100.0,18.75,25.0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.0,6.0,17.0,,,,,,16.0,13.0,3.0,11.0,,,6.0,,,,3.0,1.0,12.0,10.0,2.0,,10.0,2.0,,14.0,39.0,,,10.0,,8.0,5.0,,,,,,1.0,1.0,,,31.0,16.0,16.0,31.0,,2.0,100.0,,,4.0,3.0,,20.0,39.0,31.0,1.0,8.0,68.0,2.0,1.0,2.0,10.0,,6.0,,0.0,5.0,,5.0,2.0,,,,1.0,,,,,3.0,3.0,,,1.0,,,1.0,9.0,15.0,,,2.0,,,,,,,,,,1.0,1.0,,1.0,6.0,,,2.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::258f605d8ae64e80ad26709927d49cec,S. Keshavarz,Pacific,Midfielder,2025,midfielder,24,782,1,0,7,1,2,0,7,5,5,1,0,0,0,79.0,20,2.3,4,0,0,0,0,0,0,0,63.64,48.39,63.64,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,7.0,24.0,64.0,,,7.0,,,62.0,32.0,30.0,83.0,,,24.0,,,,16.0,4.0,51.0,28.0,23.0,1.0,10.0,8.0,,63.0,281.0,,2.0,34.0,,32.0,62.0,,,,,,6.0,7.0,,12.0,219.0,131.0,97.0,214.0,4.0,4.0,782.0,,,11.0,5.0,5.0,93.0,289.0,226.0,11.0,63.0,415.0,5.0,8.0,14.0,54.0,14.0,49.0,,0.0,19.0,1.0,18.0,3.0,,5.0,7.0,19.0,,,,,12.0,11.0,,,7.0,1.0,,3.0,81.0,13.0,,4.0,4.0,4.0,1.0,1.0,,,,,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,,1.0,1.0,,1.0,,,,,,
cpl::Football_Player::c56c8817d72148ac9e0870d2b4b18361,K. Podgorni,Vancouver,Midfielder,2025,midfielder,7,138,0,0,0,0,0,0,1,3,2,0,0,0,0,64.0,5,3.26,0,0,0,0,0,0,0,0,25.0,38.1,20.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1.0,7.0,21.0,,,3.0,,,21.0,13.0,8.0,13.0,,,7.0,,,,3.0,2.0,16.0,9.0,7.0,,10.0,,,5.0,36.0,,,7.0,,4.0,6.0,,,,,,1.0,1.0,,,23.0,17.0,8.0,23.0,3.0,1.0,138.0,,,4.0,3.0,2.0,23.0,36.0,23.0,4.0,13.0,73.0,3.0,2.0,4.0,15.0,1.0,9.0,,0.0,7.0,2.0,6.0,3.0,,,,7.0,,,,,3.0,5.0,,,1.0,,,1.0,12.0,7.0,,1.0,1.0,,,,,,,,,,2.0,2.0,,,4.0,,,3.0,1.0,,,,,,,,,,,,,,
cpl::Football_Player::4d70b47d3a204f74aa5f64db85c4eab6,G. Probo,Wanderers,Midfielder,2025,midfielder,16,909,2,3,14,5,8,3,8,10,18,1,2,0,0,75.0,8,0.79,15,0,2,0,0,0,0,0,66.67,43.37,21.43,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,11.0,3.0,16.0,103.0,,,16.0,,,83.0,47.0,36.0,161.0,,,16.0,3.0,,,7.0,1.0,69.0,36.0,33.0,,10.0,19.0,,106.0,411.0,,,49.0,,49.0,100.0,,,,,,11.0,3.0,5.0,50.0,303.0,237.0,105.0,279.0,4.0,18.0,909.0,5.0,,7.0,10.0,18.0,196.0,439.0,329.0,12.0,110.0,652.0,41.0,6.0,37.0,133.0,18.0,73.0,2.0,0.0,28.0,10.0,5.0,7.0,,6.0,14.0,18.0,,,,1.0,5.0,14.0,,,8.0,2.0,,11.0,72.0,,3.0,5.0,2.0,15.0,1.0,1.0,,,1.0,,8.0,5.0,13.0,3.0,3.0,1.0,16.0,1.0,10.0,18.0,10.0,0.0,2.0,1.0,,,2.0,,1.0,2.0,1.0,1.0,,,1.0
cpl::Football_Player::8db1339e383a4ccdb4225ef5cb15dfd1,Daniel de Pauli,Pacific,Midfielder,2025,midfielder,7,347,0,0,3,0,1,0,11,14,9,0,1,0,0,87.0,6,1.56,0,0,0,0,0,0,0,0,84.62,48.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,2.0,7.0,36.0,,,1.0,,,50.0,26.0,24.0,35.0,,,7.0,,,,5.0,1.0,45.0,23.0,22.0,,10.0,,,38.0,136.0,,1.0,11.0,,17.0,46.0,,,,,,6.0,,,12.0,117.0,64.0,55.0,107.0,2.0,,347.0,,,2.0,14.0,9.0,34.0,138.0,119.0,13.0,19.0,198.0,3.0,1.0,4.0,15.0,7.0,15.0,1.0,0.0,8.0,1.0,1.0,7.0,,2.0,3.0,4.0,,,,,4.0,5.0,,,11.0,,,6.0,19.0,,,2.0,1.0,,,,,,,,1.0,,,,,,5.0,,,3.0,4.0,,,1.0,,,1.0,,,,,,,,
cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,Pacific,Midfielder,2025,midfielder,24,1304,1,3,6,4,2,3,11,13,16,1,1,0,0,90.0,33,2.28,22,0,0,0,0,0,0,0,73.33,46.24,57.14,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,4.0,24.0,173.0,,,4.0,,,93.0,50.0,43.0,153.0,,,24.0,3.0,,,30.0,3.0,86.0,47.0,39.0,,10.0,15.0,,136.0,579.0,,1.0,78.0,,46.0,198.0,,,,,,14.0,8.0,,34.0,521.0,310.0,254.0,513.0,4.0,12.0,1304.0,4.0,,11.0,13.0,16.0,133.0,609.0,547.0,15.0,62.0,808.0,24.0,8.0,16.0,67.0,19.0,46.0,1.0,0.0,15.0,11.0,10.0,10.0,,4.0,6.0,8.0,,,,1.0,11.0,3.0,,,11.0,1.0,,12.0,122.0,62.0,3.0,2.0,6.0,22.0,,1.0,,,1.0,,2.0,8.0,17.0,6.0,1.0,,28.0,,10.0,7.0,13.0,1.0,0.0,2.0,,,,,,2.0,1.0,,,,1.0
cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,Wanderers,Midfielder,2025,midfielder,7,82,1,0,2,1,2,0,4,2,2,0,2,0,0,88.0,3,3.29,0,0,0,0,0,0,0,0,100.0,53.33,33.33,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,7.0,18.0,,,2.0,,,15.0,7.0,8.0,26.0,,,7.0,,,,3.0,,12.0,5.0,7.0,,10.0,3.0,,12.0,77.0,,,7.0,,2.0,21.0,,,,,,,1.0,,3.0,67.0,52.0,21.0,69.0,,1.0,82.0,,,3.0,2.0,2.0,14.0,82.0,72.0,4.0,10.0,106.0,1.0,,2.0,8.0,3.0,8.0,2.0,0.0,3.0,4.0,7.0,,,,2.0,4.0,,,,,1.0,2.0,,,4.0,1.0,,,23.0,21.0,,,,,1.0,,,,,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,0.0,,,1.0,,,,,,,,,
cpl::Football_Player::44490e86552c412ab66b3bac33c27621,E. Fotsing,Vancouver,Midfielder,2025,midfielder,21,1267,4,0,10,4,4,0,29,16,10,1,3,0,0,80.0,26,1.85,0,0,0,0,0,0,0,0,69.05,53.6,52.63,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,9.0,10.0,21.0,105.0,,,3.0,,,125.0,58.0,67.0,135.0,,,21.0,,,,20.0,6.0,106.0,49.0,57.0,2.0,10.0,12.0,,111.0,469.0,,1.0,69.0,,66.0,126.0,,,,,,15.0,5.0,1.0,11.0,371.0,201.0,183.0,371.0,13.0,4.0,1267.0,,,11.0,16.0,10.0,144.0,480.0,382.0,42.0,98.0,682.0,2.0,8.0,12.0,82.0,18.0,86.0,3.0,0.0,31.0,11.0,6.0,10.0,,6.0,10.0,33.0,,,,1.0,12.0,17.0,,,29.0,4.0,,9.0,108.0,47.0,,3.0,3.0,,4.0,1.0,,,1.0,,4.0,,2.0,2.0,2.0,,25.0,3.0,,2.0,8.0,1.0,3.0,,,2.0,1.0,,1.0,,,1.0,,,
cpl::Football_Player::2fb8d39dd40f4a81853d0221df63464c,M. Schiavoni,Pacific,Midfielder,2025,midfielder,7,124,0,0,0,0,0,0,3,7,5,0,3,0,0,86.0,7,5.08,0,0,0,0,0,0,0,0,75.0,35.48,33.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,7.0,13.0,,,,,,31.0,20.0,11.0,8.0,,,7.0,,,,7.0,,28.0,18.0,10.0,,10.0,2.0,,14.0,49.0,,,4.0,,14.0,13.0,,,,,,1.0,1.0,,,42.0,17.0,25.0,42.0,1.0,,124.0,,,3.0,7.0,5.0,19.0,49.0,42.0,4.0,7.0,82.0,,1.0,1.0,2.0,5.0,6.0,3.0,0.0,6.0,3.0,6.0,5.0,,,,3.0,,,,,1.0,3.0,,,3.0,,,1.0,14.0,6.0,,1.0,,,,,,,,,,,,,,1.0,8.0,,,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::74a0a76ad8ac4650bf8bd3c161adbe4b,L. Browning-Lagerfeldt,Pacific,Midfielder,2025,midfielder,17,1360,0,0,10,0,4,0,14,46,18,0,4,0,0,81.0,27,1.79,0,0,0,0,0,0,0,0,53.85,43.17,52.38,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,10.0,11.0,17.0,107.0,,2.0,4.0,,,139.0,79.0,60.0,186.0,,,17.0,,,,24.0,3.0,118.0,69.0,49.0,,10.0,4.0,,167.0,595.0,,4.0,44.0,,55.0,164.0,,,,,,16.0,6.0,6.0,31.0,476.0,213.0,283.0,464.0,12.0,1.0,1360.0,,,22.0,46.0,18.0,147.0,614.0,495.0,26.0,119.0,780.0,6.0,16.0,32.0,86.0,39.0,87.0,4.0,0.0,35.0,5.0,1.0,27.0,1.0,6.0,10.0,7.0,,,,,13.0,17.0,,,14.0,,,4.0,97.0,,,1.0,4.0,,,,,,,,4.0,,1.0,1.0,1.0,,8.0,,,6.0,4.0,,,,,,,,,1.0,,,,,
cpl::Football_Player::3aa93b6a47f24dd59a4d50f71ae926d5,M. Cantave,Vancouver,Midfielder,2025,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::8a18e8df224041bead247e8ca00b6410,D. Joseph,Vancouver,Midfielder,2025,midfielder,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,10.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,2.0,2.0,1.0,,1.0,3.0,,,,1.0,,1.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::c9e511289fcd419eb6a09d9fdfcaede9,M. Essoussi,Vancouver,Midfielder,2025,midfielder,15,836,0,0,6,0,2,0,15,11,6,0,2,0,0,85.0,18,1.94,4,0,1,0,0,0,0,0,75.0,53.01,64.29,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,5.0,9.0,15.0,94.0,,,4.0,,,83.0,39.0,44.0,134.0,,,15.0,,,,16.0,2.0,69.0,34.0,35.0,,10.0,5.0,,123.0,434.0,,,39.0,,41.0,122.0,,,,,,10.0,9.0,,29.0,363.0,196.0,185.0,348.0,5.0,2.0,836.0,1.0,,13.0,11.0,6.0,114.0,448.0,377.0,20.0,71.0,584.0,11.0,3.0,18.0,62.0,20.0,53.0,2.0,0.0,12.0,8.0,5.0,8.0,,4.0,6.0,3.0,,,,,7.0,9.0,,,15.0,,,6.0,69.0,1.0,,4.0,,4.0,,,,,,,2.0,1.0,4.0,3.0,,,17.0,,2.0,6.0,7.0,,,1.0,,,,,,,,,,,
