playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SavesMade,TimePlayed,GkSuccessfulDistribution,PenaltiesConceded,SuccessfulLaunches,OpenPlayPasses,CornersWon,BackwardPasses,SuccessfulPassesOppositionHalf,UnsuccessfulLaunches,YellowCards,UnsuccessfulLongPasses,TotalLossesOfPossession,SuccessfulPassesOwnHalf,UnsuccessfulShortPasses,PenaltyGoalsConceded,Punches,TotalPasses,TotalFoulsConceded,SuccessfulShortPasses,GoalsConcededInsideBox,TotalUnsuccessfulPasses(ExclCrosses&Corners),RightsidePasses,KeyPasses(attemptAssists),UnsuccessfulPassesOppositionHalf,PenaltiesSaved,GoalkeeperSmother,Recoveries,Starts,Drops,UnsuccessfulPassesOwnHalf,Touches,Appearances,FoulAttemptedTackle,Catches,GroundDuels,ForwardPasses,TotalTouchesInOppositionBox,Index,DuelsWon,SuccessfulLongPasses,TotalFoulsWon,SavesMadeFromOutsideBox,SavesMade-Parried,AerialDuelsWon,Duels,TotalClearances,SavesMadeFromInsideBox,PenaltiesFaced,GamesPlayed,SavesFromPenalty,SavesMade-Caught,GkUnsuccessfulDistribution,GroundDuelsLost,LeftsidePasses,SuccessfulOpenPlayPasses,TotalSuccessfulPasses(ExclCrosses&Corners),AerialDuels,CleanSheets,DuelsLost,GroundDuelsWon,GoalsConcededOutsideBox,SubstituteOff,TotalRedCards,StraightRedCards,CrossesNotClaimed,OwnGoalScored,SuccessfulDribbles,TotalTackles,Putthrough/blockedDistribution,HandballsConceded,LastManTackle,TacklesWon,Interceptions,Putthrough/blockedDistributionWon,AerialDuelsLost,TacklesLost,ThrowInsToOwnPlayer,SubstituteOn,ShotsOffTarget(incWoodwork),TotalShots,BlockedShots,Blocks,ClearancesOffTheLine,UnsuccessfulCrossesOpenPlay,SuccessfulCrosses&Corners,ThrowInsToOppositionPlayer,SuccessfulCrossesOpenPlay,UnsuccessfulDribbles,UnsuccessfulCrosses&Corners,ThroughBalls,SuccessfulLay-offs,CornersTaken(inclShortCorners),RedCards-2ndYellow,UnsuccessfulCornersIntoBox,Assists(intentional),GoalAssists,Offsides,SuccessfulCornersIntoBox,ShotsOnTarget(IncGoals),AttemptsFromSetPieces,Goals,RightFootGoals,GoalsFromInsideBox,UnsuccessfulLay-offs,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,FoulWonPenalty,SecondGoalAssists,SetPiecesGoals,PenaltiesTaken,PenaltyGoals,OtherGoals,PenaltiesOffTarget
cpl::Football_Player::55dd391822fa4ee9a317707f26e1ddc9,C. Nanco,Forge,Forward,2019,forward,26,1496,4,2,25,0,12,2,9,26,20,14,1,0,36,73,15,0.9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1496,,,2.0,379,25.0,95.0,214,12.0,1.0,20.0,305,70,85.0,3.0,,386,26.0,274,11.0,105.0,108,19.0,105,,,92.0,15.0,,19.0,774,26,9.0,,198.0,104.0,77.0,10,73.0,7.0,20.0,,,8.0,220.0,6.0,,,26,,,,133.0,79.0,274,281,22.0,3.0,147.0,65.0,4.0,7.0,,,,,23.0,22.0,26.0,3.0,,9.0,13.0,13.0,14.0,13.0,23.0,11.0,13.0,25.0,5.0,1.0,,19.0,3.0,9.0,3.0,40.0,19.0,1.0,5.0,2.0,,,2.0,2.0,14.0,,12.0,,4.0,2.0,4.0,,,,2.0,,2.0,,,,,
cpl::Football_Player::5caf5069370145c293932a8d757afa03,O. Diouck,Edmonton,Forward,2019,forward,26,1977,6,2,34,0,16,2,24,62,45,18,6,0,25,77,22,1.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977,,,1.0,556,18.0,160.0,294,4.0,6.0,29.0,293,169,106.0,6.0,,582,62.0,407,20.0,135.0,175,28.0,150,,,101.0,22.0,,23.0,992,26,33.0,,247.0,131.0,73.0,10,120.0,40.0,45.0,,,8.0,278.0,6.0,,,26,,,,135.0,116.0,432,447,31.0,4.0,158.0,112.0,2.0,9.0,,,,,30.0,38.0,25.0,6.0,,24.0,4.0,11.0,23.0,14.0,9.0,4.0,18.0,34.0,11.0,,,23.0,16.0,1.0,10.0,22.0,38.0,,3.0,9.0,,6.0,2.0,2.0,18.0,3.0,16.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,
cpl::Football_Player::0a9e81414bcf48d388274099578d7521,M. Haber,Pacific,Forward,2019,forward,13,704,3,0,19,0,6,0,2,13,10,9,0,0,66,60,14,1.79,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,704,,,,161,4.0,60.0,69,,,2.0,104,38,70.0,3.0,,178,13.0,106,11.0,72.0,45,9.0,65,,,21.0,6.0,,11.0,270,13,1.0,,33.0,39.0,38.0,10,74.0,,10.0,,,63.0,128.0,11.0,,,13,,,,22.0,34.0,89,106,95.0,1.0,54.0,11.0,3.0,1.0,,,,,,2.0,5.0,,,2.0,1.0,2.0,32.0,,,7.0,13.0,19.0,,1.0,,4.0,1.0,,1.0,,4.0,,7.0,,,,,,9.0,,6.0,,3.0,1.0,3.0,2.0,2.0,,,1.0,,,1.0,1.0,,
cpl::Football_Player::52ee822ec2ea43bc844f27d96e16334b,Víctor Blasco,Pacific,Forward,2019,forward,25,1586,6,3,30,0,18,3,29,51,42,6,4,0,46,77,30,1.7,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1586,,,1.0,588,9.0,141.0,299,1.0,4.0,18.0,334,165,125.0,,,596,51.0,439,27.0,143.0,195,23.0,160,,,95.0,20.0,,19.0,1051,25,31.0,,298.0,160.0,56.0,10,171.0,14.0,42.0,,,27.0,356.0,3.0,,,25,,,,154.0,100.0,447,453,58.0,,185.0,144.0,3.0,13.0,,,,,57.0,46.0,36.0,3.0,,29.0,2.0,23.0,31.0,17.0,15.0,5.0,12.0,30.0,4.0,,,19.0,11.0,1.0,4.0,31.0,36.0,2.0,12.0,16.0,,13.0,3.0,3.0,6.0,2.0,18.0,5.0,6.0,6.0,2.0,1.0,,4.0,,,,2.0,,,,
cpl::Football_Player::2a2dcc3d5b52458b87405d47509cd686,M. Zajac,Forge,Forward,2019,forward,22,1073,1,3,21,0,11,3,10,15,23,7,3,0,27,81,11,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1073,,1.0,,270,11.0,113.0,170,1.0,3.0,2.0,139,64,53.0,2.0,,288,15.0,226,9.0,55.0,87,10.0,55,,,52.0,12.0,,5.0,494,22,5.0,,110.0,37.0,60.0,10,61.0,7.0,23.0,,,13.0,157.0,4.0,,,22,,,,62.0,51.0,215,233,47.0,2.0,96.0,48.0,2.0,8.0,,,,,12.0,13.0,20.0,1.0,,10.0,4.0,13.0,34.0,3.0,5.0,10.0,10.0,21.0,9.0,,,5.0,1.0,,1.0,8.0,5.0,,8.0,,,,2.0,3.0,7.0,,11.0,,1.0,,1.0,,1.0,,,,,,,,,
cpl::Football_Player::3a40cda943824387943792e6a62fee0f,R. Telfer,Wanderers,Forward,2019,forward,26,2216,8,1,50,0,29,1,36,24,45,13,2,0,46,78,33,1.34,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2216,,,,785,31.0,181.0,447,5.0,2.0,49.0,475,254,140.0,1.0,,840,24.0,610,24.0,189.0,190,65.0,275,,,133.0,24.0,,27.0,1550,26,13.0,,322.0,251.0,125.0,10,209.0,41.0,45.0,,,27.0,380.0,7.0,,,26,,,,140.0,218.0,608,651,58.0,4.0,171.0,182.0,9.0,2.0,,,,,85.0,53.0,34.0,1.0,,36.0,20.0,10.0,31.0,17.0,44.0,2.0,21.0,50.0,17.0,,,49.0,50.0,7.0,18.0,46.0,113.0,1.0,12.0,86.0,,50.0,1.0,1.0,13.0,29.0,29.0,5.0,8.0,4.0,6.0,2.0,1.0,2.0,3.0,1.0,,,,,,
cpl::Football_Player::2da9cef1b6384242b55b25f827780c21,M. Paolucci,Valour,Forward,2019,forward,15,1139,3,2,20,0,11,2,6,15,26,19,2,0,24,65,23,1.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1139,,,,162,9.0,59.0,67,5.0,2.0,15.0,120,58,53.0,2.0,,193,15.0,122,23.0,68.0,44,5.0,61,,,23.0,13.0,,11.0,347,15,9.0,,81.0,50.0,54.0,10,60.0,3.0,26.0,,,21.0,166.0,9.0,,,15,,,,42.0,40.0,95,125,85.0,1.0,106.0,39.0,,6.0,,,,,8.0,7.0,8.0,2.0,,6.0,,4.0,64.0,1.0,1.0,2.0,9.0,20.0,9.0,1.0,,4.0,,,,3.0,4.0,1.0,6.0,,,,1.0,2.0,19.0,,11.0,,3.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,
cpl::Football_Player::1ece129a4fee46d18322a9312200459f,A. Ricci,Vancouver FC,Forward,2019,forward,9,199,0,1,3,0,0,1,1,13,3,1,0,0,55,58,5,2.26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,199,,,,72,5.0,15.0,26,,,4.0,56,16,27.0,,,73,13.0,39,3.0,31.0,20,3.0,28,,,13.0,2.0,,8.0,139,9,7.0,,38.0,26.0,13.0,10,21.0,3.0,3.0,,,5.0,47.0,1.0,,,9,,,,22.0,12.0,41,42,9.0,,26.0,16.0,2.0,2.0,,,,,8.0,5.0,10.0,2.0,,1.0,3.0,5.0,4.0,4.0,2.0,7.0,3.0,3.0,3.0,,,4.0,,,,5.0,5.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
cpl::Football_Player::7423a2b022b44034b86aacf18f4f0fe8,S. Lamanna,York,Forward,2019,forward,6,77,0,1,2,0,0,1,0,1,2,1,0,0,50,76,2,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77,,,,29,1.0,9.0,11,,,,16,11,7.0,1.0,,29,1.0,21,2.0,7.0,4,,6,,,10.0,,,1.0,54,6,1.0,,15.0,9.0,5.0,10,7.0,1.0,2.0,,,1.0,17.0,,,,6,,,,9.0,7.0,22,22,2.0,,10.0,6.0,,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,2.0,,6.0,2.0,2.0,,,,,,,,5.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
cpl::Football_Player::6140d85c2a6949b78d0577605544363e,R. Gattas,York,Forward,2019,forward,28,1958,9,0,61,0,36,0,14,25,21,16,2,0,50,77,28,1.29,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1958,,,,724,19.0,172.0,362,3.0,2.0,35.0,288,212,139.0,,,738,25.0,486,21.0,174.0,177,22.0,163,,,89.0,22.0,,38.0,1088,28,12.0,,141.0,139.0,89.0,10,100.0,78.0,21.0,,,41.0,223.0,10.0,,,28,,,,82.0,250.0,550,564,82.0,3.0,123.0,59.0,7.0,8.0,,,,,20.0,19.0,30.0,3.0,,14.0,13.0,11.0,41.0,5.0,13.0,6.0,25.0,61.0,15.0,2.0,,27.0,10.0,,10.0,16.0,27.0,2.0,24.0,,,,,,16.0,,36.0,2.0,9.0,2.0,8.0,2.0,2.0,1.0,4.0,1.0,,,4.0,2.0,1.0,1.0
cpl::Football_Player::6b4eacbe43c74851b749376f0640fc6b,C. Rollocks,York,Forward,2019,forward,9,292,0,0,5,0,0,0,2,5,6,1,0,0,20,53,5,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292,,,1.0,41,3.0,13.0,11,,,2.0,59,12,19.0,,,44,5.0,21,3.0,21.0,7,4.0,23,,,9.0,3.0,,5.0,117,9,2.0,,36.0,15.0,12.0,10,12.0,2.0,6.0,,,2.0,46.0,1.0,,,9,,,,26.0,9.0,20,23,10.0,,34.0,10.0,2.0,2.0,,,,,1.0,3.0,4.0,,,2.0,5.0,1.0,8.0,1.0,1.0,6.0,5.0,5.0,1.0,,,7.0,,,,7.0,7.0,,2.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,
cpl::Football_Player::a3da6283599541849144b5b108dbc67b,K. Porter,Ottawa Fury,Forward,2019,forward,25,1916,2,4,26,0,20,4,35,21,28,4,1,0,53,80,25,1.17,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1916,,,2.0,703,17.0,172.0,373,6.0,1.0,26.0,304,233,127.0,1.0,,736,21.0,555,19.0,153.0,206,26.0,177,,,101.0,23.0,,43.0,1143,25,12.0,,176.0,197.0,54.0,10,111.0,28.0,28.0,,,25.0,223.0,12.0,,,25,,,1.0,90.0,161.0,557,583,47.0,3.0,112.0,86.0,6.0,13.0,,,,,12.0,48.0,45.0,2.0,,35.0,21.0,16.0,22.0,13.0,25.0,2.0,6.0,26.0,8.0,2.0,,35.0,23.0,2.0,1.0,13.0,67.0,3.0,9.0,41.0,,17.0,3.0,4.0,4.0,17.0,20.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,
cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,Pacific,Forward,2019,forward,25,2249,7,3,44,0,27,3,19,24,57,5,3,0,31,84,48,1.92,64,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2249,,,1.0,860,21.0,263.0,549,2.0,3.0,28.0,375,225,124.0,6.0,,909,24.0,718,44.0,152.0,150,41.0,186,,,106.0,25.0,,23.0,1415,25,16.0,,267.0,215.0,76.0,10,145.0,39.0,57.0,,,11.0,302.0,3.0,,,25,,,,133.0,281.0,717,757,35.0,5.0,157.0,134.0,4.0,1.0,,,,,55.0,22.0,32.0,1.0,,19.0,11.0,8.0,24.0,3.0,16.0,,17.0,44.0,17.0,,,14.0,17.0,1.0,3.0,34.0,57.0,1.0,8.0,64.0,,30.0,3.0,3.0,5.0,11.0,27.0,5.0,7.0,,6.0,1.0,,1.0,7.0,1.0,,,2.0,2.0,,
cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089,A. Novak,Forge,Forward,2019,forward,18,1113,6,3,19,0,14,3,7,11,19,2,4,0,26,67,7,0.57,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1113,,,,226,11.0,91.0,117,2.0,4.0,4.0,189,47,80.0,1.0,,248,11.0,164,7.0,84.0,57,11.0,76,,,28.0,14.0,,11.0,457,18,3.0,,102.0,41.0,59.0,10,62.0,,19.0,,,23.0,190.0,9.0,,,18,,,,63.0,59.0,143,164,88.0,,128.0,39.0,,10.0,,,,,12.0,10.0,14.0,1.0,,7.0,1.0,3.0,65.0,3.0,1.0,4.0,5.0,19.0,6.0,2.0,,3.0,,,,16.0,3.0,,10.0,2.0,,,2.0,3.0,2.0,,14.0,,6.0,3.0,6.0,9.0,,,3.0,,,,,,,
cpl::Football_Player::4feb899db58341fb9d242a518bac60ad,K. Thomas,Forge,Forward,2019,forward,15,542,3,1,10,0,7,1,13,12,11,2,4,0,27,75,4,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,542,,,3.0,183,7.0,50.0,101,4.0,4.0,8.0,127,38,38.0,,,184,12.0,132,4.0,46.0,49,3.0,48,,,44.0,5.0,,11.0,361,15,6.0,,102.0,50.0,26.0,10,47.0,6.0,11.0,,,3.0,113.0,2.0,,,15,,,,58.0,35.0,137,138,11.0,,66.0,44.0,,4.0,,,,,15.0,18.0,22.0,,,13.0,3.0,12.0,8.0,5.0,1.0,10.0,3.0,10.0,2.0,,,13.0,1.0,1.0,1.0,14.0,13.0,1.0,3.0,1.0,,,1.0,1.0,2.0,,7.0,,3.0,3.0,3.0,,,,,,,,,,,
cpl::Football_Player::603d3d0c356448a9abd8659b8b5ab74f,M. Cox,Scottish,Forward,2019,forward,5,184,0,0,4,0,1,0,1,4,4,0,0,0,41,88,3,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,184,,,,26,3.0,10.0,18,,,,19,9,4.0,,,31,4.0,27,3.0,4.0,5,2.0,3,,,3.0,2.0,,1.0,61,5,2.0,,15.0,6.0,8.0,10,10.0,,4.0,,,5.0,27.0,,,,5,,,,10.0,10.0,22,27,12.0,,17.0,5.0,,2.0,,,,,,1.0,2.0,1.0,,1.0,,,7.0,,,3.0,3.0,4.0,2.0,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::61aad3218c184a6192b0b6b07356ec32,S. Karlsson Adjei,York,Forward,2019,forward,24,1422,7,2,40,0,17,2,9,19,18,10,0,0,41,74,20,1.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1422,,,,310,9.0,141.0,160,4.0,,6.0,189,93,84.0,,,342,19.0,248,13.0,90.0,56,19.0,83,,,29.0,16.0,,10.0,586,24,4.0,,114.0,66.0,76.0,10,87.0,4.0,18.0,,,43.0,217.0,8.0,,,24,,,,70.0,79.0,220,252,103.0,2.0,130.0,44.0,7.0,10.0,,,,,12.0,14.0,12.0,1.0,,9.0,2.0,6.0,60.0,5.0,1.0,8.0,23.0,40.0,13.0,1.0,,3.0,1.0,,1.0,8.0,3.0,,24.0,,,,2.0,2.0,10.0,,17.0,1.0,7.0,5.0,6.0,6.0,,1.0,2.0,,,,,,,
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,2019,forward,28,2334,11,2,46,0,22,2,26,31,20,10,0,0,27,78,44,1.7,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2334,,,,528,9.0,184.0,301,2.0,,10.0,308,143,121.0,4.0,,571,31.0,427,39.0,131.0,90,29.0,140,,,78.0,27.0,,16.0,967,28,15.0,,203.0,113.0,77.0,10,121.0,13.0,20.0,,,34.0,328.0,4.0,,,28,,,,116.0,184.0,397,440,125.0,2.0,207.0,87.0,5.0,11.0,,,,,28.0,40.0,23.0,,,26.0,7.0,9.0,91.0,14.0,10.0,1.0,24.0,46.0,6.0,,,25.0,4.0,,4.0,16.0,25.0,4.0,13.0,,,,2.0,2.0,10.0,,22.0,3.0,11.0,1.0,10.0,5.0,4.0,1.0,6.0,,,,2.0,1.0,,
cpl::Football_Player::01e4dc8e491d40f5aa24f147fe23b6e1,Oliver Minatel,Cavalry,Forward,2019,forward,24,1467,7,1,30,0,12,1,14,31,42,3,4,0,41,76,14,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1467,,,1.0,350,12.0,87.0,174,4.0,4.0,10.0,152,101,78.0,2.0,,356,31.0,256,12.0,88.0,77,16.0,85,,,57.0,16.0,,17.0,603,24,16.0,,139.0,101.0,70.0,10,94.0,12.0,42.0,,,24.0,197.0,9.0,,,24,,,,69.0,91.0,262,268,58.0,3.0,103.0,70.0,2.0,7.0,,,,,2.0,28.0,23.0,2.0,,14.0,13.0,11.0,34.0,14.0,1.0,8.0,18.0,30.0,9.0,2.0,,14.0,7.0,1.0,7.0,6.0,14.0,1.0,7.0,,,,,1.0,3.0,,12.0,,7.0,4.0,7.0,,2.0,,1.0,2.0,,,,,,
cpl::Football_Player::173356433c6f483aaba147abb7afcd4c,I. Nakajima-Farran,Pacific,Forward,2019,forward,18,252,1,0,9,0,5,0,3,9,3,0,1,0,16,72,7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,,,,74,4.0,16.0,34,1.0,1.0,3.0,52,20,18.0,1.0,,74,9.0,50,6.0,21.0,17,2.0,15,,,15.0,1.0,,7.0,147,18,2.0,,36.0,21.0,21.0,10,16.0,3.0,3.0,,,3.0,54.0,1.0,,,18,,,,23.0,20.0,53,53,18.0,,38.0,13.0,1.0,1.0,,,,,3.0,7.0,2.0,,,3.0,2.0,2.0,15.0,4.0,1.0,17.0,4.0,9.0,5.0,,,1.0,1.0,,1.0,4.0,1.0,,,,,,,,,,5.0,4.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,
cpl::Football_Player::4677d430ee38453e9a424d4e8c1cc96b,T. Borges,Forge,Forward,2019,forward,27,1974,13,5,47,0,37,5,40,38,52,10,2,1,37,77,17,0.78,62,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1974,,,4.0,668,33.0,154.0,411,7.0,2.0,30.0,461,134,137.0,1.0,,699,38.0,499,14.0,167.0,140,40.0,204,,,144.0,22.0,,31.0,1360,27,20.0,,348.0,215.0,122.0,10,190.0,33.0,52.0,,,11.0,377.0,,,,27,,,,169.0,190.0,505,532,29.0,6.0,187.0,179.0,3.0,7.0,1.0,1.0,,,65.0,62.0,40.0,4.0,,40.0,24.0,19.0,18.0,22.0,11.0,5.0,10.0,47.0,9.0,1.0,,20.0,13.0,2.0,4.0,60.0,68.0,2.0,9.0,62.0,,40.0,4.0,5.0,10.0,8.0,37.0,2.0,13.0,,11.0,,,2.0,13.0,1.0,,,4.0,3.0,,
cpl::Football_Player::a0c39d4aadea4642ba22743b4c68b23a,E. Ongaro,Edmonton,Forward,2019,forward,21,1167,10,2,35,0,21,2,2,11,12,2,1,0,42,75,19,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1167,,,,235,8.0,64.0,130,3.0,1.0,4.0,177,53,60.0,4.0,,247,11.0,182,15.0,64.0,62,9.0,63,,,44.0,11.0,,7.0,479,21,2.0,,103.0,58.0,65.0,10,69.0,1.0,12.0,,,37.0,191.0,7.0,,,21,,,,71.0,63.0,171,183,88.0,2.0,122.0,32.0,4.0,3.0,,,,,18.0,4.0,17.0,3.0,,2.0,1.0,7.0,51.0,2.0,,10.0,14.0,35.0,3.0,2.0,,6.0,,,,22.0,6.0,,11.0,,,,1.0,2.0,2.0,,21.0,2.0,10.0,2.0,10.0,,3.0,,5.0,,,,,,,
