playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SuccessfulPassesOppositionHalf,TotalFoulsWon,TotalUnsuccessfulPasses(ExclCrosses&Corners),Starts,Duels,AerialDuelsWon,GroundDuelsLost,SuccessfulLongPasses,DuelsWon,SavesMadeFromOutsideBox,TotalSuccessfulPasses(ExclCrosses&Corners),ForwardPasses,GroundDuels,SuccessfulPassesOwnHalf,YellowCards,Interceptions,PenaltyGoalsConceded,PenaltiesFaced,UnsuccessfulPassesOppositionHalf,Appearances,CleanSheets,SavesMadeFromInsideBox,LeftsidePasses,SavesMade,UnsuccessfulPassesOwnHalf,Recoveries,SavesMade-Parried,Index,OpenPlayPasses,GoalkeeperSmother,Catches,DuelsLost,SuccessfulShortPasses,CrossesNotClaimed,GamesPlayed,GkUnsuccessfulDistribution,TotalPasses,TotalClearances,Punches,Drops,Touches,SavesMade-Caught,SuccessfulOpenPlayPasses,TotalLossesOfPossession,RightsidePasses,TimePlayed,CornersWon,UnsuccessfulLongPasses,GoalsConcededOutsideBox,UnsuccessfulLaunches,AerialDuels,GroundDuelsWon,GkSuccessfulDistribution,GoalsConcededInsideBox,SuccessfulLaunches,UnsuccessfulShortPasses,WinningGoal,AerialDuelsLost,SubstituteOn,TotalFoulsConceded,SubstituteOff,SavesFromPenalty,PenaltiesSaved,TotalTackles,LastManTackle,TacklesWon,PenaltiesConceded,TacklesLost,SuccessfulDribbles,KeyPasses(attemptAssists),Putthrough/blockedDistribution,Putthrough/blockedDistributionWon,HomeGoals,AwayGoals,FoulAttemptedTackle,OwnGoalScored,TotalShots,ShotsOffTarget(incWoodwork),TotalTouchesInOppositionBox,UnsuccessfulCornersIntoBox,CornersTaken(inclShortCorners),ThrowInsToOwnPlayer,ThrowInsToOppositionPlayer,SuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,BackwardPasses,UnsuccessfulCrosses&Corners,SuccessfulCornersIntoBox,UnsuccessfulDribbles,GoalAssists,ShotsOnTarget(IncGoals),ThroughBalls,Assists(intentional),AttemptsFromSetPieces,TimesTackled,BlockedShots,SuccessfulLay-offs,Blocks,SuccessfulCrossesOpenPlay,HandballsConceded,StraightRedCards,TotalRedCards,RedCards-2ndYellow,Offsides,ClearancesOffTheLine,FoulWonPenalty,GoalsFromInsideBox,RightFootGoals,Goals,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,SecondGoalAssists,PenaltiesTaken,PenaltyGoals,SetPiecesGoals,UnsuccessfulLay-offs
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,2022,midfielder,27,2148,2,6,26,0,9,6,13,14,16,2,5,2,26,84.0,21,0.88,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.0,16.0,220.0,26.0,98.0,4.0,44.0,87.0,43.0,,1146.0,423.0,83.0,453.0,5.0,17.0,,,252.0,27.0,5.0,,279.0,,42.0,145.0,,10.0,1314.0,,,55.0,1059.0,,27.0,,1366.0,6.0,,,1649.0,,1098.0,342.0,421.0,2148.0,15.0,64.0,3.0,7.0,15.0,39.0,,18.0,,156.0,1.0,11.0,1.0,14.0,11.0,,,17.0,,13.0,,4.0,6.0,23.0,24.0,6.0,1.0,1.0,7.0,,26.0,17.0,25.0,28.0,63.0,3.0,1.0,22.0,34.0,243.0,74.0,14.0,14.0,6.0,9.0,7.0,5.0,7.0,20.0,12.0,10.0,2.0,8.0,1.0,2.0,2.0,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,2022,midfielder,26,1858,0,1,10,0,1,1,37,24,6,0,4,0,50,80.0,27,1.31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.0,6.0,161.0,20.0,169.0,17.0,66.0,37.0,86.0,,613.0,254.0,135.0,330.0,4.0,27.0,1.0,,111.0,26.0,4.0,,187.0,,52.0,131.0,,10.0,761.0,,,83.0,576.0,,26.0,,774.0,21.0,,,990.0,,602.0,203.0,204.0,1858.0,2.0,42.0,4.0,13.0,34.0,69.0,2.0,23.0,3.0,119.0,0.0,17.0,6.0,24.0,6.0,,,56.0,,37.0,,19.0,7.0,9.0,28.0,12.0,,,18.0,,10.0,9.0,4.0,,1.0,,,1.0,2.0,129.0,2.0,1.0,3.0,1.0,1.0,2.0,,,16.0,4.0,7.0,3.0,,,,,,,,,,,,,,,,1.0,,,,
cpl::Football_Player::988b8a5ef30a40dfb59c6caf0c8838d6,N. Nouajaa,Wanderers,Midfielder,2022,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,2022,midfielder,25,1549,1,0,13,0,5,0,21,32,19,1,6,0,40,84.0,19,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.0,19.0,142.0,16.0,191.0,16.0,84.0,64.0,83.0,,730.0,249.0,151.0,378.0,6.0,30.0,3.0,,110.0,25.0,3.0,,240.0,,41.0,141.0,,10.0,858.0,,,108.0,666.0,,25.0,,872.0,10.0,,,1156.0,,717.0,216.0,247.0,1549.0,4.0,35.0,4.0,11.0,40.0,67.0,,15.0,1.0,107.0,0.0,24.0,9.0,32.0,10.0,,,34.0,,21.0,1.0,13.0,14.0,22.0,32.0,18.0,0.0,1.0,16.0,,13.0,8.0,32.0,,,7.0,,,9.0,136.0,9.0,,14.0,,5.0,1.0,,,38.0,11.0,4.0,4.0,,3.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
cpl::Football_Player::c82c8c9fc952454c80e3c45a6f9c883d,K. Rendón,Valour,Midfielder,2022,midfielder,12,643,0,0,6,0,1,0,4,8,2,0,3,0,20,80.0,11,1.54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,2.0,37.0,8.0,34.0,1.0,17.0,9.0,13.0,,143.0,52.0,29.0,75.0,3.0,8.0,3.0,,34.0,12.0,,,42.0,,10.0,30.0,,10.0,174.0,,,21.0,134.0,,12.0,,180.0,7.0,,,250.0,,138.0,58.0,52.0,643.0,2.0,15.0,2.0,8.0,5.0,12.0,,9.0,3.0,22.0,0.0,4.0,4.0,8.0,7.0,,,10.0,,4.0,,6.0,,6.0,9.0,4.0,,,4.0,,6.0,5.0,8.0,3.0,7.0,2.0,1.0,3.0,2.0,34.0,7.0,3.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0
cpl::Football_Player::55a8a1aea5f543dbaac3bf7112ad867b,Z. Bahous,Pacific,Midfielder,2022,midfielder,29,1600,1,1,11,0,3,1,29,22,13,1,5,0,33,79.0,17,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.0,13.0,123.0,19.0,210.0,7.0,92.0,26.0,104.0,,442.0,175.0,189.0,157.0,5.0,19.0,3.0,,105.0,29.0,1.0,,123.0,,28.0,103.0,,10.0,562.0,,,106.0,416.0,,29.0,,565.0,6.0,,,891.0,,439.0,218.0,153.0,1600.0,6.0,32.0,4.0,5.0,21.0,97.0,,13.0,,91.0,1.0,14.0,10.0,22.0,17.0,,,54.0,,29.0,,25.0,31.0,14.0,40.0,18.0,0.0,1.0,16.0,,11.0,8.0,48.0,,,14.0,2.0,4.0,10.0,114.0,10.0,,22.0,1.0,3.0,8.0,1.0,,45.0,13.0,9.0,3.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,
cpl::Football_Player::4b6c1da63a144cfeb39e765ea2e3039c,B. McKendry,Atlético,Midfielder,2022,midfielder,27,1193,0,1,3,0,1,1,27,20,14,0,4,0,66,80.0,14,1.06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,14.0,90.0,13.0,139.0,10.0,54.0,39.0,80.0,,353.0,156.0,124.0,211.0,4.0,25.0,2.0,,67.0,27.0,2.0,,93.0,,30.0,95.0,,10.0,413.0,,,59.0,314.0,,27.0,,443.0,15.0,,,646.0,,327.0,132.0,128.0,1193.0,2.0,38.0,3.0,11.0,15.0,70.0,,11.0,6.0,52.0,0.0,5.0,14.0,20.0,6.0,,,48.0,,27.0,,21.0,8.0,12.0,20.0,14.0,,,13.0,,3.0,2.0,8.0,3.0,5.0,1.0,3.0,4.0,4.0,66.0,7.0,2.0,10.0,1.0,1.0,1.0,,,15.0,2.0,2.0,8.0,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::cf6994b565344d65880882873de4ede4,J. Wilson,York,Midfielder,2022,midfielder,26,2209,3,0,15,0,6,0,34,38,43,1,5,1,62,81.0,29,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.0,43.0,214.0,26.0,272.0,33.0,100.0,108.0,152.0,,877.0,396.0,219.0,517.0,5.0,27.0,4.0,,159.0,26.0,5.0,,286.0,,60.0,145.0,,10.0,1048.0,,,120.0,769.0,,26.0,,1091.0,34.0,,,1417.0,,840.0,289.0,302.0,2209.0,5.0,89.0,3.0,16.0,53.0,119.0,,26.0,4.0,125.0,1.0,20.0,,38.0,6.0,,,58.0,,34.0,1.0,24.0,18.0,9.0,23.0,11.0,1.0,2.0,19.0,,15.0,9.0,30.0,,,,,1.0,5.0,107.0,5.0,,8.0,,6.0,4.0,,,35.0,2.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,3.0,2.0,,1.0,,,,,,
cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,Atlético,Midfielder,2022,midfielder,30,2529,4,3,20,0,9,3,26,29,70,7,5,0,54,79.0,25,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.0,70.0,251.0,30.0,316.0,25.0,118.0,44.0,177.0,,929.0,406.0,270.0,280.0,5.0,21.0,,,235.0,30.0,6.0,,359.0,,40.0,148.0,,10.0,1145.0,,,139.0,885.0,,30.0,,1180.0,21.0,,,1699.0,,898.0,407.0,203.0,2529.0,11.0,40.0,3.0,5.0,46.0,152.0,,22.0,,211.0,2.0,21.0,,29.0,11.0,,,45.0,,26.0,,19.0,37.0,18.0,48.0,18.0,3.0,1.0,13.0,,20.0,11.0,58.0,,,68.0,4.0,4.0,24.0,212.0,24.0,,30.0,3.0,9.0,4.0,3.0,,77.0,6.0,9.0,3.0,4.0,4.0,,,,7.0,,,3.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,,1.0
cpl::Football_Player::5ce4b7ace82243faa7b342751ac3a642,K. Alemán,Scrosoppi,Midfielder,2022,midfielder,25,1020,2,1,11,0,6,1,17,19,22,1,4,0,30,83.0,14,1.24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,22.0,55.0,10.0,149.0,3.0,71.0,19.0,71.0,,265.0,66.0,139.0,121.0,4.0,7.0,1.0,,60.0,25.0,,,61.0,,14.0,62.0,,10.0,314.0,,,78.0,246.0,,25.0,,320.0,6.0,,,570.0,,260.0,151.0,101.0,1020.0,3.0,11.0,2.0,5.0,10.0,68.0,,12.0,1.0,44.0,1.0,7.0,15.0,19.0,10.0,,,34.0,,17.0,,17.0,12.0,8.0,17.0,8.0,1.0,1.0,9.0,,11.0,5.0,19.0,5.0,11.0,,,7.0,12.0,92.0,19.0,5.0,27.0,1.0,6.0,3.0,1.0,,42.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,2.0,,1.0,2.0,,,,,,
cpl::Football_Player::249fafa156274f4faddf87d1ab137d35,S. Triantafillou,Edmonton,Midfielder,2022,midfielder,26,1866,0,0,7,0,1,0,16,17,14,0,5,0,37,81.0,39,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.0,14.0,148.0,20.0,147.0,12.0,54.0,58.0,73.0,,605.0,224.0,115.0,358.0,5.0,21.0,6.0,,105.0,26.0,1.0,,153.0,,48.0,105.0,,10.0,735.0,,,74.0,547.0,,26.0,,753.0,25.0,,,975.0,,587.0,191.0,232.0,1866.0,2.0,43.0,4.0,17.0,32.0,61.0,,35.0,7.0,105.0,0.0,20.0,6.0,17.0,7.0,,,40.0,,16.0,3.0,24.0,7.0,9.0,32.0,19.0,,,11.0,,7.0,6.0,3.0,,,5.0,4.0,1.0,5.0,144.0,5.0,,4.0,,1.0,1.0,,,15.0,3.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,Forge,Midfielder,2022,midfielder,30,2700,1,0,8,0,3,0,32,24,50,0,1,0,52,92.0,27,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.0,50.0,179.0,30.0,234.0,37.0,53.0,119.0,148.0,,2011.0,675.0,164.0,1340.0,1.0,32.0,,,112.0,30.0,10.0,,782.0,,68.0,156.0,,10.0,2104.0,,,86.0,1892.0,,30.0,,2190.0,55.0,,,2500.0,,1927.0,218.0,659.0,2700.0,,70.0,3.0,19.0,70.0,111.0,,24.0,11.0,109.0,0.0,33.0,,24.0,,,,52.0,1.0,32.0,,20.0,9.0,5.0,25.0,12.0,0.0,1.0,10.0,1.0,8.0,5.0,24.0,,,4.0,,,1.0,74.0,1.0,,7.0,,3.0,1.0,,,17.0,3.0,,9.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,
cpl::Football_Player::99fb51782c7f43acaad20909bd048f31,S. Gutiérrez,York,Midfielder,2022,midfielder,16,661,2,1,16,0,7,1,21,22,8,2,2,0,14,70.0,4,0.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,8.0,59.0,8.0,134.0,1.0,73.0,7.0,55.0,,133.0,57.0,127.0,48.0,2.0,9.0,2.0,,57.0,16.0,,,25.0,,10.0,37.0,,10.0,190.0,,,79.0,126.0,,16.0,,192.0,,,,368.0,,131.0,117.0,64.0,661.0,10.0,9.0,,,7.0,54.0,,4.0,,50.0,1.0,6.0,8.0,22.0,8.0,,,30.0,,21.0,,9.0,16.0,14.0,14.0,5.0,1.0,1.0,14.0,,16.0,9.0,27.0,,,,,5.0,8.0,46.0,8.0,,14.0,1.0,7.0,1.0,,,26.0,4.0,1.0,1.0,4.0,,,,,2.0,,,2.0,1.0,2.0,,,1.0,,,,,,
cpl::Football_Player::1bd0dbfb79774479a33b21e4bc153680,C. Haworth,Ottawa Fury,Midfielder,2022,midfielder,26,1480,0,4,8,0,3,4,12,13,19,2,3,0,54,73.0,18,1.09,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,19.0,133.0,14.0,143.0,13.0,64.0,30.0,68.0,,352.0,184.0,119.0,146.0,3.0,11.0,2.0,,149.0,26.0,2.0,,169.0,,27.0,73.0,,10.0,470.0,,,75.0,322.0,,26.0,,485.0,22.0,,,800.0,,340.0,248.0,33.0,1480.0,10.0,33.0,3.0,13.0,24.0,55.0,,15.0,6.0,100.0,0.0,11.0,12.0,13.0,7.0,,,24.0,,12.0,,12.0,12.0,15.0,25.0,8.0,,,6.0,,8.0,5.0,28.0,6.0,13.0,50.0,4.0,10.0,36.0,99.0,43.0,4.0,21.0,4.0,3.0,9.0,4.0,4.0,38.0,1.0,1.0,4.0,5.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0
cpl::Football_Player::c5c848174b5945828abd42750238c44c,L. Ricci,Ottawa Fury,Midfielder,2022,midfielder,6,230,0,0,0,0,0,0,3,4,4,1,0,0,37,84.0,2,0.78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,4.0,23.0,1.0,32.0,3.0,13.0,7.0,14.0,,118.0,38.0,24.0,76.0,,1.0,1.0,,17.0,6.0,,,26.0,,12.0,20.0,,10.0,138.0,,,18.0,111.0,,6.0,,141.0,1.0,,,174.0,,115.0,36.0,50.0,230.0,,7.0,,3.0,8.0,11.0,,2.0,,16.0,0.0,5.0,5.0,4.0,2.0,,,6.0,,3.0,,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,,,,,5.0,5.0,,,1.0,1.0,27.0,6.0,,2.0,,,,,,3.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,York,Midfielder,2022,midfielder,17,959,0,1,2,0,0,1,22,18,7,0,2,0,69,86.0,19,1.78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,7.0,76.0,12.0,114.0,9.0,44.0,17.0,66.0,,452.0,131.0,101.0,277.0,2.0,9.0,2.0,,59.0,17.0,1.0,,145.0,,21.0,47.0,,10.0,515.0,,,48.0,435.0,,17.0,,528.0,6.0,,,657.0,,439.0,100.0,131.0,959.0,1.0,29.0,4.0,4.0,13.0,57.0,,15.0,1.0,47.0,0.0,4.0,5.0,18.0,8.0,,,41.0,,22.0,,19.0,9.0,4.0,14.0,10.0,,,10.0,,2.0,2.0,3.0,2.0,3.0,,,3.0,1.0,121.0,4.0,1.0,3.0,1.0,,1.0,1.0,,12.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::06a2eff249fd4320a2c4753d25ea5f0f,M. Polisi,Valour,Midfielder,2022,midfielder,17,1045,0,0,4,0,1,0,14,19,15,0,4,0,35,85.0,21,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0,15.0,86.0,11.0,127.0,7.0,52.0,37.0,62.0,,459.0,163.0,107.0,228.0,4.0,10.0,,,62.0,17.0,3.0,,139.0,,33.0,85.0,,10.0,537.0,,,65.0,422.0,,17.0,,545.0,7.0,,,736.0,,451.0,151.0,136.0,1045.0,4.0,13.0,2.0,2.0,20.0,55.0,,19.0,2.0,73.0,0.0,13.0,6.0,19.0,4.0,,,24.0,,14.0,,10.0,16.0,4.0,32.0,14.0,,,11.0,,4.0,3.0,8.0,,,4.0,1.0,2.0,9.0,107.0,9.0,,13.0,,1.0,1.0,,,25.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::2b1131e0053c45b7a043be075195b6ee,J. Ascanio,Valour,Midfielder,2022,midfielder,4,220,0,1,6,0,4,1,9,9,5,3,1,1,0,79.0,2,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,5.0,12.0,3.0,40.0,,15.0,,24.0,,44.0,13.0,39.0,16.0,1.0,2.0,1.0,,21.0,4.0,,,25.0,,1.0,9.0,,10.0,56.0,,,16.0,44.0,,4.0,,56.0,,,,122.0,,44.0,33.0,2.0,220.0,1.0,2.0,,1.0,1.0,24.0,,2.0,,10.0,0.0,1.0,1.0,9.0,2.0,,,12.0,,9.0,,3.0,7.0,4.0,6.0,4.0,,,2.0,,6.0,2.0,9.0,1.0,1.0,,,4.0,8.0,16.0,10.0,,2.0,1.0,4.0,,1.0,,3.0,,1.0,,4.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,
cpl::Football_Player::faefaad76b26402c9854af3aab596d16,M. Omar,Wanderers,Midfielder,2022,midfielder,15,1006,0,0,7,0,4,0,11,15,11,0,3,0,63,91.0,14,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,11.0,54.0,12.0,92.0,14.0,31.0,27.0,53.0,,488.0,143.0,70.0,316.0,3.0,12.0,2.0,,28.0,15.0,4.0,,151.0,,26.0,71.0,,10.0,533.0,,,39.0,461.0,,15.0,,542.0,26.0,,,678.0,,479.0,80.0,162.0,1006.0,3.0,10.0,4.0,4.0,22.0,39.0,,10.0,2.0,44.0,0.0,8.0,3.0,15.0,5.0,,,21.0,,11.0,,10.0,7.0,5.0,8.0,1.0,,,7.0,,7.0,3.0,16.0,,,,,1.0,,86.0,,,4.0,,4.0,,,,11.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,2022,midfielder,15,423,3,2,7,0,3,2,11,12,7,3,2,0,11,79.0,6,1.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,7.0,20.0,3.0,103.0,1.0,55.0,3.0,40.0,,73.0,27.0,94.0,19.0,2.0,2.0,2.0,,21.0,15.0,,,11.0,,3.0,29.0,,10.0,91.0,,,63.0,70.0,,15.0,,93.0,7.0,,,229.0,,71.0,73.0,31.0,423.0,3.0,4.0,1.0,1.0,9.0,39.0,,5.0,,16.0,2.0,8.0,12.0,12.0,4.0,,,17.0,,11.0,,6.0,15.0,4.0,12.0,8.0,1.0,2.0,9.0,,7.0,4.0,15.0,,1.0,2.0,,,4.0,24.0,4.0,,18.0,2.0,3.0,,1.0,,29.0,2.0,1.0,,,1.0,,,,3.0,,,3.0,2.0,3.0,,,1.0,,,,,,
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Atlético,Midfielder,2022,midfielder,24,1838,0,2,5,0,2,2,22,23,19,1,4,0,25,83.0,27,1.32,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0,19.0,165.0,21.0,143.0,4.0,68.0,80.0,63.0,,802.0,343.0,127.0,382.0,4.0,13.0,5.0,,172.0,24.0,3.0,,231.0,,39.0,130.0,,10.0,923.0,,,80.0,722.0,,24.0,,967.0,10.0,,,1212.0,,765.0,255.0,268.0,1838.0,11.0,72.0,1.0,15.0,16.0,59.0,,26.0,5.0,93.0,0.0,12.0,3.0,23.0,7.0,,,33.0,,22.0,,11.0,7.0,25.0,20.0,10.0,,,14.0,,5.0,3.0,5.0,19.0,41.0,5.0,2.0,27.0,11.0,125.0,46.0,19.0,6.0,2.0,2.0,2.0,2.0,1.0,18.0,5.0,1.0,1.0,5.0,2.0,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,2022,midfielder,24,1987,0,0,10,0,5,0,46,36,16,0,7,0,48,85.0,19,0.86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.0,16.0,199.0,23.0,226.0,13.0,102.0,124.0,110.0,,1102.0,396.0,199.0,574.0,7.0,27.0,3.0,,175.0,24.0,8.0,,298.0,,44.0,195.0,,10.0,1259.0,,,116.0,978.0,,24.0,,1301.0,23.0,,,1654.0,,1065.0,290.0,372.0,1987.0,4.0,74.0,4.0,17.0,27.0,97.0,,15.0,2.0,125.0,0.0,14.0,1.0,36.0,5.0,,,66.0,,46.0,1.0,20.0,15.0,15.0,38.0,24.0,,,26.0,,10.0,5.0,6.0,4.0,5.0,30.0,4.0,4.0,8.0,235.0,20.0,,16.0,,5.0,2.0,,3.0,34.0,6.0,13.0,4.0,3.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,2022,midfielder,29,2346,3,2,10,0,3,2,30,20,22,1,5,0,36,88.0,24,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.0,22.0,171.0,27.0,191.0,12.0,67.0,75.0,103.0,,1242.0,373.0,158.0,578.0,5.0,22.0,,,138.0,29.0,8.0,,420.0,,36.0,169.0,,10.0,1367.0,,,88.0,1167.0,,29.0,,1413.0,26.0,,,1675.0,,1199.0,222.0,417.0,2346.0,7.0,36.0,3.0,8.0,33.0,91.0,,21.0,2.0,135.0,1.0,21.0,2.0,20.0,10.0,,,56.0,,30.0,,26.0,13.0,12.0,27.0,13.0,1.0,2.0,15.0,1.0,10.0,7.0,18.0,,1.0,2.0,,1.0,2.0,203.0,3.0,,13.0,2.0,3.0,2.0,2.0,,25.0,3.0,5.0,5.0,,,,,,1.0,,,2.0,1.0,3.0,2.0,1.0,,,,,,,
cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,Atlético,Midfielder,2022,midfielder,30,2619,8,3,29,0,14,3,15,20,23,2,6,0,18,84.0,29,1.0,86,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.0,23.0,184.0,30.0,188.0,2.0,95.0,68.0,84.0,,911.0,360.0,177.0,357.0,6.0,26.0,5.0,,207.0,30.0,5.0,,314.0,,50.0,191.0,,10.0,1036.0,,,104.0,843.0,,30.0,,1095.0,8.0,,,1515.0,,855.0,348.0,227.0,2619.0,21.0,45.0,6.0,7.0,11.0,82.0,,23.0,3.0,139.0,3.0,9.0,,20.0,13.0,,,38.0,,15.0,,23.0,21.0,38.0,49.0,17.0,0.0,8.0,14.0,,29.0,15.0,31.0,33.0,86.0,5.0,1.0,32.0,26.0,194.0,73.0,25.0,26.0,3.0,14.0,10.0,2.0,9.0,40.0,14.0,1.0,3.0,5.0,1.0,,,,2.0,,,5.0,8.0,8.0,,3.0,,,1.0,3.0,3.0,2.0,
cpl::Football_Player::5d8f9eb42d2a48ac83d0e7bdb6eebf50,A. Sissoko,Atlético,Midfielder,2022,midfielder,28,2349,0,1,4,0,2,1,24,41,18,0,7,0,56,84.0,28,1.07,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0,18.0,139.0,25.0,224.0,45.0,73.0,60.0,116.0,,689.0,251.0,144.0,407.0,7.0,22.0,6.0,,96.0,28.0,9.0,,209.0,,44.0,142.0,,10.0,790.0,,,108.0,629.0,,28.0,,828.0,48.0,,,1077.0,,653.0,179.0,272.0,2349.0,1.0,39.0,3.0,15.0,80.0,71.0,,25.0,8.0,100.0,0.0,35.0,3.0,41.0,1.0,,,42.0,1.0,24.0,,18.0,11.0,13.0,15.0,10.0,,,21.0,,4.0,2.0,12.0,,1.0,,,,1.0,96.0,1.0,,5.0,1.0,2.0,1.0,1.0,,22.0,2.0,5.0,10.0,,2.0,,,,,,,,,,,,,,,,,,
