playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SavesMade,TimePlayed,GkSuccessfulDistribution,PenaltiesConceded,SuccessfulLaunches,OpenPlayPasses,CornersWon,BackwardPasses,SuccessfulPassesOppositionHalf,UnsuccessfulLaunches,YellowCards,UnsuccessfulLongPasses,TotalLossesOfPossession,SuccessfulPassesOwnHalf,UnsuccessfulShortPasses,PenaltyGoalsConceded,Punches,TotalPasses,TotalFoulsConceded,SuccessfulShortPasses,GoalsConcededInsideBox,TotalUnsuccessfulPasses(ExclCrosses&Corners),RightsidePasses,KeyPasses(attemptAssists),UnsuccessfulPassesOppositionHalf,PenaltiesSaved,GoalkeeperSmother,Recoveries,Starts,Drops,UnsuccessfulPassesOwnHalf,Touches,Appearances,FoulAttemptedTackle,Catches,GroundDuels,ForwardPasses,TotalTouchesInOppositionBox,Index,DuelsWon,SuccessfulLongPasses,TotalFoulsWon,SavesMadeFromOutsideBox,SavesMade-Parried,AerialDuelsWon,Duels,TotalClearances,SavesMadeFromInsideBox,PenaltiesFaced,GamesPlayed,SavesFromPenalty,SavesMade-Caught,GkUnsuccessfulDistribution,GroundDuelsLost,LeftsidePasses,SuccessfulOpenPlayPasses,TotalSuccessfulPasses(ExclCrosses&Corners),AerialDuels,CleanSheets,DuelsLost,GroundDuelsWon,GoalsConcededOutsideBox,SubstituteOff,TotalRedCards,StraightRedCards,CrossesNotClaimed,OwnGoalScored,SuccessfulDribbles,TotalTackles,Putthrough/blockedDistribution,HandballsConceded,LastManTackle,TacklesWon,Interceptions,Putthrough/blockedDistributionWon,AerialDuelsLost,TacklesLost,ThrowInsToOwnPlayer,SubstituteOn,ShotsOffTarget(incWoodwork),TotalShots,BlockedShots,Blocks,ClearancesOffTheLine,UnsuccessfulCrossesOpenPlay,SuccessfulCrosses&Corners,ThrowInsToOppositionPlayer,SuccessfulCrossesOpenPlay,UnsuccessfulDribbles,UnsuccessfulCrosses&Corners,ThroughBalls,SuccessfulLay-offs,CornersTaken(inclShortCorners),RedCards-2ndYellow,UnsuccessfulCornersIntoBox,Assists(intentional),GoalAssists,Offsides,SuccessfulCornersIntoBox,ShotsOnTarget(IncGoals),AttemptsFromSetPieces,Goals,RightFootGoals,GoalsFromInsideBox,UnsuccessfulLay-offs,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,FoulWonPenalty,SecondGoalAssists,SetPiecesGoals,PenaltiesTaken,PenaltyGoals,OtherGoals,PenaltiesOffTarget,WinningGoal,HomeGoals,AwayGoals,TimesTackled,GoalKicks,Overruns,LastPlayerTackle,Carries,ProgressiveCarries,TotalBigChancesCreated,TotalBigChancesSaved,FinalThirdTouches,TotalBigChancesScored,TotalBigChancesMissed,GoalsOpenplay
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,2023,midfielder,22,768,3,2,14,0,7,2,17,24,11,3,4,0,28,78.0,11,1.29,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,768.0,,,1.0,180.0,9.0,44.0,97.0,2.0,4.0,7.0,129.0,49.0,35.0,,,183.0,24.0,135.0,10.0,42.0,61.0,8.0,41.0,,,47.0,8.0,,14.0,421.0,22.0,13.0,,152.0,49.0,38.0,10.0,69.0,6.0,11.0,,,2.0,159.0,6.0,,,22.0,,,,85.0,29.0,139.0,141.0,7.0,,90.0,67.0,1.0,8.0,,,,,32.0,24.0,27.0,2.0,,17.0,8.0,14.0,5.0,7.0,8.0,14.0,7.0,14.0,3.0,,,13.0,5.0,1.0,5.0,26.0,13.0,1.0,2.0,,,,2.0,2.0,3.0,,7.0,,3.0,3.0,3.0,2.0,,,,,1.0,,,,,,0.0,1.0,2.0,46.0,,4.0,,,,,,,,,
cpl::Football_Player::3c3cd8920062442f93c9e257f9d44111,N. Jensen,Forge,Midfielder,2023,midfielder,23,1082,1,1,19,0,5,1,7,12,18,1,2,0,35,85.0,12,1.0,11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1082.0,,,1.0,414.0,12.0,130.0,224.0,1.0,2.0,14.0,161.0,148.0,54.0,2.0,,429.0,12.0,325.0,9.0,68.0,104.0,19.0,75.0,,,57.0,12.0,,18.0,653.0,23.0,7.0,,101.0,100.0,31.0,10.0,48.0,36.0,18.0,,,5.0,115.0,4.0,,,23.0,,,,58.0,95.0,346.0,361.0,14.0,1.0,67.0,43.0,3.0,10.0,,,,,12.0,13.0,17.0,,,7.0,8.0,5.0,9.0,6.0,9.0,11.0,14.0,19.0,8.0,2.0,,20.0,11.0,,8.0,15.0,25.0,2.0,16.0,11.0,,3.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,0.0,1.0,0.0,33.0,,1.0,,,,,,,,,
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,2023,midfielder,25,2113,4,1,21,0,8,1,30,30,20,0,7,0,71,87.0,32,1.36,61,0,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2113.0,,,1.0,1352.0,12.0,309.0,710.0,6.0,7.0,30.0,354.0,545.0,165.0,1.0,,1415.0,30.0,1115.0,29.0,195.0,420.0,47.0,213.0,,,167.0,25.0,,45.0,1847.0,25.0,14.0,,200.0,332.0,43.0,10.0,107.0,105.0,20.0,,,20.0,228.0,10.0,,,25.0,,,,113.0,354.0,1168.0,1220.0,28.0,4.0,121.0,87.0,3.0,7.0,,,,,29.0,40.0,65.0,,,30.0,23.0,25.0,8.0,10.0,12.0,,13.0,21.0,5.0,2.0,,13.0,35.0,,7.0,32.0,63.0,1.0,31.0,61.0,,36.0,1.0,1.0,,19.0,8.0,7.0,4.0,3.0,3.0,1.0,1.0,1.0,,,,,2.0,2.0,,,2.0,3.0,1.0,50.0,,,,,,,,,,,
cpl::Football_Player::a4d26a57d62040df8359a9bc96b1db67,D. Campbell,Valour,Midfielder,2023,midfielder,25,2165,1,1,8,0,3,1,42,40,50,0,9,0,66,82.0,30,1.25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2165.0,,,6.0,1025.0,11.0,167.0,439.0,24.0,9.0,78.0,286.0,430.0,121.0,1.0,,1061.0,40.0,808.0,27.0,199.0,252.0,12.0,164.0,,,141.0,25.0,,45.0,1527.0,25.0,23.0,,210.0,404.0,27.0,10.0,166.0,54.0,50.0,,,37.0,266.0,46.0,,,25.0,,,,81.0,238.0,827.0,862.0,56.0,6.0,100.0,129.0,3.0,4.0,,,,,16.0,64.0,47.0,3.0,,42.0,42.0,31.0,19.0,22.0,66.0,,5.0,8.0,2.0,6.0,,10.0,7.0,19.0,7.0,13.0,10.0,1.0,4.0,,,,1.0,1.0,,,3.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,0.0,0.0,1.0,25.0,,2.0,,,,,,,,,
cpl::Football_Player::e512d7955b56480a81777677f3985c3b,K. Martin-Pereux,York,Midfielder,2023,midfielder,6,317,0,2,1,0,0,2,3,5,2,0,1,0,83,81.0,6,1.7,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,317.0,,,,112.0,5.0,30.0,47.0,,1.0,2.0,54.0,46.0,20.0,,,114.0,5.0,91.0,6.0,22.0,34.0,3.0,23.0,,,10.0,3.0,,6.0,205.0,6.0,3.0,,38.0,43.0,9.0,10.0,18.0,1.0,2.0,,,5.0,44.0,8.0,,,6.0,,,,25.0,7.0,90.0,92.0,6.0,,26.0,13.0,,3.0,,,,,5.0,6.0,5.0,,,3.0,2.0,1.0,1.0,3.0,23.0,3.0,1.0,1.0,,2.0,,6.0,1.0,2.0,1.0,7.0,7.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,0.0,,,14.0,,2.0,,,,,,,,,
cpl::Football_Player::1bd0dbfb79774479a33b21e4bc153680,C. Haworth,Ottawa Fury,Midfielder,2023,midfielder,17,647,3,4,9,0,7,4,5,9,15,3,2,0,41,75.0,12,1.67,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,647.0,,,,266.0,4.0,67.0,122.0,8.0,2.0,16.0,116.0,82.0,52.0,,,267.0,9.0,197.0,10.0,68.0,7.0,8.0,52.0,,,43.0,7.0,,26.0,420.0,17.0,5.0,,69.0,84.0,17.0,10.0,45.0,2.0,15.0,,,5.0,81.0,8.0,,,17.0,,,,29.0,109.0,198.0,199.0,12.0,1.0,36.0,40.0,2.0,6.0,,,,,15.0,10.0,16.0,,,5.0,1.0,6.0,7.0,5.0,21.0,10.0,2.0,9.0,,1.0,,9.0,5.0,10.0,4.0,7.0,10.0,1.0,1.0,2.0,,,4.0,4.0,3.0,1.0,7.0,1.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,0.0,3.0,0.0,12.0,,2.0,,,,,,,,,
cpl::Football_Player::e062e50eb3404d07b682bf9855e3a980,Alberto Zapater,Atlético,Midfielder,2023,midfielder,16,1395,0,0,1,0,0,0,31,12,13,0,3,0,62,85.0,16,1.03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1395.0,,,4.0,521.0,,67.0,212.0,15.0,3.0,28.0,115.0,245.0,56.0,,,539.0,12.0,411.0,14.0,84.0,156.0,8.0,56.0,,,107.0,15.0,,31.0,724.0,16.0,8.0,,108.0,158.0,2.0,10.0,91.0,44.0,13.0,,,20.0,140.0,12.0,,,16.0,,,,37.0,158.0,439.0,455.0,32.0,5.0,49.0,71.0,2.0,,,,,,7.0,51.0,23.0,,,31.0,19.0,16.0,12.0,20.0,,1.0,1.0,1.0,,5.0,,2.0,2.0,,2.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,11.0,,1.0,,,,,,,,,
cpl::Football_Player::921e4a14fc0748d5b1160d54caf93c23,A. Sacko,Atlético,Midfielder,2023,midfielder,9,438,0,0,6,0,4,0,9,9,4,1,2,0,21,79.0,8,1.64,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,438.0,,,,148.0,2.0,38.0,66.0,3.0,2.0,3.0,68.0,53.0,29.0,,,148.0,9.0,114.0,6.0,32.0,54.0,4.0,32.0,,,31.0,5.0,,9.0,278.0,9.0,3.0,,45.0,51.0,11.0,10.0,23.0,2.0,4.0,,,4.0,64.0,8.0,,,9.0,,,,26.0,5.0,116.0,116.0,19.0,1.0,41.0,19.0,2.0,3.0,,,,,3.0,12.0,5.0,,,9.0,8.0,2.0,15.0,3.0,33.0,4.0,2.0,6.0,,1.0,,9.0,3.0,7.0,3.0,9.0,9.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,0.0,,,12.0,,,,,,,,,,,
cpl::Football_Player::6fcfea80844a4cf19b5492d7fc111116,K. Williams,Valour,Midfielder,2023,midfielder,23,1937,4,5,38,0,17,5,11,28,26,21,3,0,20,77.0,29,1.35,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1937.0,,,,466.0,9.0,147.0,272.0,4.0,3.0,9.0,278.0,108.0,101.0,1.0,,476.0,28.0,361.0,26.0,110.0,165.0,13.0,144.0,,,73.0,22.0,,28.0,841.0,23.0,11.0,,155.0,108.0,78.0,10.0,67.0,5.0,26.0,,,9.0,198.0,6.0,,,23.0,,,,97.0,56.0,356.0,366.0,43.0,3.0,131.0,58.0,3.0,8.0,,,,,17.0,15.0,26.0,2.0,,11.0,9.0,7.0,34.0,4.0,4.0,1.0,21.0,38.0,8.0,1.0,,33.0,14.0,,7.0,26.0,62.0,1.0,8.0,24.0,,19.0,5.0,5.0,21.0,5.0,17.0,3.0,4.0,3.0,4.0,6.0,,,1.0,,,,,,,,0.0,2.0,2.0,53.0,,3.0,,,,,,,,,
cpl::Football_Player::4351cc0a7b0b41b0932bec33949a8b6a,J. Sanchez,Valour,Midfielder,2023,midfielder,21,1256,0,0,8,0,4,0,18,11,5,2,1,0,37,86.0,14,1.0,12,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1256.0,,,1.0,550.0,3.0,150.0,243.0,9.0,1.0,11.0,157.0,244.0,69.0,,,563.0,11.0,467.0,13.0,80.0,150.0,10.0,69.0,,,78.0,15.0,,25.0,776.0,21.0,6.0,,129.0,112.0,30.0,10.0,66.0,16.0,5.0,,,9.0,153.0,5.0,,,21.0,,,,72.0,151.0,470.0,483.0,24.0,2.0,87.0,57.0,1.0,8.0,,,,,17.0,35.0,29.0,1.0,,18.0,9.0,12.0,15.0,17.0,,6.0,4.0,8.0,7.0,2.0,,4.0,4.0,,,11.0,14.0,3.0,6.0,12.0,,7.0,,,2.0,4.0,4.0,,,,,,,,,,,,,,,,0.0,,,34.0,,2.0,,,,,,,,,
cpl::Football_Player::5f6abde4c0ad4d25a0b828c3ff4f800c,N. St. Louis,Vancouver FC,Midfielder,2023,midfielder,4,71,0,0,1,0,0,0,2,1,1,0,0,0,0,64.0,2,2.54,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71.0,,,,22.0,1.0,4.0,7.0,,,1.0,12.0,7.0,7.0,,,22.0,1.0,13.0,2.0,8.0,2.0,,7.0,,,5.0,1.0,,2.0,34.0,4.0,1.0,,7.0,9.0,,10.0,3.0,1.0,1.0,,,,7.0,1.0,,,4.0,,,,4.0,7.0,14.0,14.0,,,4.0,3.0,,2.0,,,,,,2.0,1.0,,,2.0,1.0,,,,,3.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,,,,,,
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,York,Midfielder,2023,midfielder,16,889,1,0,6,0,3,0,20,16,10,0,4,1,42,88.0,10,1.01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,889.0,,,1.0,430.0,2.0,85.0,190.0,2.0,4.0,15.0,75.0,195.0,41.0,1.0,,440.0,16.0,364.0,9.0,56.0,105.0,3.0,37.0,,,75.0,9.0,,21.0,573.0,16.0,10.0,,94.0,116.0,4.0,10.0,58.0,20.0,10.0,,,6.0,108.0,9.0,,,16.0,,,,42.0,134.0,374.0,384.0,14.0,1.0,50.0,52.0,1.0,6.0,1.0,1.0,,,10.0,32.0,17.0,1.0,,20.0,15.0,10.0,8.0,12.0,2.0,7.0,3.0,6.0,3.0,2.0,,2.0,1.0,,1.0,6.0,2.0,,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,0.0,1.0,9.0,,1.0,,,,,,,,,
cpl::Football_Player::304cff4b86fa4b259f62961085210ca2,A. Wilson,Wanderers,Midfielder,2023,midfielder,11,336,1,0,2,0,1,0,4,5,9,0,3,0,41,81.0,4,1.07,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,336.0,,,2.0,137.0,2.0,34.0,51.0,1.0,3.0,6.0,48.0,62.0,21.0,1.0,,140.0,5.0,108.0,3.0,27.0,38.0,1.0,24.0,,,22.0,3.0,,9.0,205.0,11.0,1.0,,44.0,40.0,5.0,10.0,27.0,5.0,9.0,,,5.0,56.0,2.0,,,11.0,,,,22.0,28.0,110.0,113.0,12.0,,29.0,22.0,1.0,1.0,,,,,4.0,9.0,3.0,,,4.0,4.0,3.0,7.0,5.0,1.0,8.0,1.0,2.0,1.0,2.0,,6.0,,1.0,,3.0,6.0,,2.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,0.0,0.0,1.0,9.0,,,,,,,,,,,
cpl::Football_Player::c0ae1ca6360b41c6ad94f45a8b50a872,T. Crawford,Vancouver FC,Midfielder,2023,midfielder,23,1318,0,0,3,0,1,0,22,4,9,0,0,0,30,75.0,28,1.91,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1318.0,,,7.0,449.0,8.0,98.0,174.0,20.0,,30.0,214.0,173.0,84.0,4.0,,453.0,4.0,322.0,26.0,114.0,165.0,13.0,110.0,,,70.0,14.0,,41.0,846.0,23.0,2.0,,87.0,182.0,10.0,10.0,55.0,17.0,9.0,,,7.0,110.0,37.0,,,23.0,,,,39.0,8.0,335.0,339.0,23.0,2.0,55.0,48.0,2.0,10.0,,,,,7.0,32.0,39.0,1.0,,22.0,28.0,15.0,16.0,10.0,109.0,9.0,2.0,3.0,,7.0,,29.0,8.0,35.0,5.0,5.0,37.0,,,7.0,,4.0,,,,3.0,1.0,,,,,,,,,,,,,,,,0.0,,,13.0,,1.0,,,,,,,,,
cpl::Football_Player::9a040c91c1d2424ca095e663faf5075a,K. Kane,Forge,Midfielder,2023,midfielder,16,518,0,0,7,0,1,0,10,12,7,1,2,0,44,86.0,10,1.74,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,518.0,,,,189.0,1.0,38.0,85.0,3.0,2.0,7.0,66.0,80.0,20.0,2.0,,191.0,12.0,158.0,8.0,27.0,48.0,2.0,21.0,,,35.0,6.0,,9.0,304.0,16.0,6.0,,69.0,45.0,10.0,10.0,38.0,6.0,7.0,,,8.0,87.0,9.0,,,16.0,,,,39.0,60.0,162.0,164.0,18.0,,49.0,30.0,2.0,4.0,,,,,8.0,15.0,7.0,,,10.0,5.0,6.0,10.0,5.0,,10.0,6.0,7.0,2.0,1.0,,3.0,1.0,,1.0,7.0,3.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.0,,,18.0,,1.0,,,,,,,,,
cpl::Football_Player::55a8a1aea5f543dbaac3bf7112ad867b,Z. Bahous,Pacific,Midfielder,2023,midfielder,18,783,1,0,10,0,5,0,26,12,10,2,1,0,9,81.0,13,1.49,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,783.0,,,,324.0,4.0,46.0,157.0,8.0,1.0,18.0,98.0,109.0,48.0,,,332.0,12.0,236.0,11.0,66.0,86.0,5.0,50.0,,,71.0,6.0,,24.0,505.0,18.0,5.0,,111.0,103.0,14.0,10.0,74.0,30.0,10.0,,,1.0,122.0,9.0,,,18.0,,,,38.0,97.0,260.0,266.0,11.0,,48.0,73.0,2.0,4.0,,,,,19.0,44.0,24.0,,,26.0,11.0,9.0,10.0,18.0,11.0,12.0,5.0,10.0,2.0,1.0,,8.0,,1.0,,2.0,8.0,,1.0,,,,,,2.0,,5.0,,1.0,,1.0,,,,1.0,,,,,,,,0.0,0.0,1.0,10.0,,1.0,,,,,,,,,
cpl::Football_Player::c82c8c9fc952454c80e3c45a6f9c883d,K. Rendón,Valour,Midfielder,2023,midfielder,8,136,0,0,1,0,1,0,2,2,2,0,1,0,40,66.0,2,1.32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,136.0,,,,37.0,,4.0,16.0,2.0,1.0,5.0,17.0,9.0,8.0,,,38.0,2.0,25.0,2.0,13.0,14.0,,9.0,,,6.0,1.0,,5.0,59.0,8.0,,,11.0,13.0,,10.0,7.0,,2.0,,,2.0,16.0,4.0,,,8.0,,,,6.0,7.0,24.0,25.0,5.0,,9.0,5.0,,1.0,,,,,,3.0,2.0,,,2.0,2.0,2.0,3.0,1.0,1.0,7.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,,,,,,,,,
cpl::Football_Player::a2d59a105ffa40e592a486e9b62e55b0,M. Voytsekhovskyi,York,Midfielder,2023,midfielder,7,167,1,0,3,0,2,0,1,0,5,1,0,0,0,74.0,4,2.16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,167.0,,,,43.0,1.0,17.0,20.0,,,1.0,26.0,14.0,11.0,,,46.0,,33.0,4.0,12.0,12.0,,14.0,,,10.0,2.0,,3.0,83.0,7.0,,,14.0,9.0,6.0,10.0,8.0,1.0,5.0,,,,15.0,2.0,,,7.0,,,,6.0,8.0,31.0,34.0,1.0,,7.0,8.0,,3.0,,,,,1.0,2.0,4.0,,,1.0,,2.0,1.0,1.0,,5.0,1.0,3.0,1.0,,,5.0,,,,2.0,5.0,,1.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,1.0,0.0,4.0,,,,,,,,,,,
cpl::Football_Player::3cdc55010c114c4ab03d858ecfa80713,B. Soumaoro,York,Midfielder,2023,midfielder,25,2010,2,1,9,0,3,1,46,42,27,2,6,0,57,88.0,30,1.34,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2010.0,,,5.0,935.0,2.0,165.0,323.0,16.0,6.0,37.0,172.0,514.0,82.0,1.0,,955.0,42.0,754.0,26.0,119.0,326.0,7.0,66.0,,,154.0,25.0,,55.0,1238.0,25.0,24.0,,185.0,204.0,10.0,10.0,118.0,82.0,27.0,,,11.0,204.0,24.0,,,25.0,,,,78.0,260.0,817.0,836.0,19.0,3.0,86.0,107.0,4.0,11.0,,,,,10.0,70.0,23.0,1.0,1.0,46.0,33.0,10.0,8.0,24.0,1.0,,6.0,9.0,4.0,10.0,,2.0,1.0,,1.0,8.0,2.0,1.0,8.0,,,,,1.0,2.0,,3.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,1.0,0.0,2.0,22.0,,,,,,,,,,,
cpl::Football_Player::4aaee5db17ba48859051daf2523b6845,I. Iliadis,Atlético,Midfielder,2023,midfielder,12,886,1,0,12,0,8,0,19,22,8,1,4,0,55,78.0,9,0.91,12,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,886.0,,,1.0,359.0,1.0,62.0,141.0,14.0,4.0,31.0,131.0,150.0,51.0,,,368.0,22.0,245.0,7.0,82.0,142.0,8.0,83.0,,,64.0,9.0,,27.0,550.0,12.0,12.0,,93.0,98.0,17.0,10.0,51.0,41.0,8.0,,,5.0,102.0,16.0,,,12.0,,,,47.0,66.0,279.0,286.0,9.0,3.0,51.0,46.0,2.0,2.0,,,,,10.0,29.0,21.0,,,19.0,17.0,13.0,4.0,10.0,8.0,3.0,4.0,12.0,1.0,1.0,,11.0,5.0,2.0,4.0,5.0,28.0,1.0,2.0,12.0,,11.0,,,1.0,,8.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,0.0,1.0,11.0,,,,,,,,,,,
cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,Atlético,Midfielder,2023,midfielder,27,2329,11,3,40,0,20,3,18,22,16,6,3,0,25,81.0,31,1.2,61,0,3,4,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2329.0,,,,896.0,25.0,188.0,503.0,12.0,3.0,45.0,404.0,264.0,137.0,,,926.0,22.0,703.0,26.0,182.0,175.0,32.0,242.0,,,135.0,27.0,,35.0,1403.0,27.0,14.0,,216.0,297.0,69.0,10.0,93.0,41.0,16.0,,,2.0,224.0,4.0,,,27.0,,,,125.0,266.0,714.0,744.0,8.0,1.0,131.0,91.0,5.0,13.0,,,,,43.0,32.0,51.0,1.0,,18.0,23.0,14.0,6.0,14.0,7.0,,20.0,40.0,17.0,,,43.0,23.0,,7.0,34.0,95.0,8.0,3.0,61.0,,34.0,2.0,3.0,6.0,14.0,20.0,5.0,11.0,10.0,9.0,,,2.0,1.0,,,1.0,4.0,3.0,,,6.0,4.0,7.0,63.0,,3.0,,,,,,,,,
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Atlético,Midfielder,2023,midfielder,25,1323,1,2,7,0,2,2,22,25,23,1,2,0,23,84.0,20,1.36,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1323.0,,,1.0,444.0,5.0,110.0,217.0,6.0,2.0,14.0,149.0,168.0,62.0,,,457.0,25.0,362.0,18.0,76.0,114.0,15.0,78.0,,,74.0,15.0,,27.0,689.0,25.0,16.0,,165.0,117.0,14.0,10.0,79.0,19.0,23.0,,,3.0,178.0,12.0,,,25.0,,,,89.0,116.0,371.0,381.0,13.0,,99.0,76.0,2.0,11.0,,,,,19.0,34.0,21.0,2.0,,22.0,10.0,11.0,10.0,12.0,5.0,10.0,5.0,7.0,2.0,1.0,,18.0,4.0,,4.0,12.0,29.0,1.0,4.0,11.0,,8.0,1.0,2.0,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,0.0,0.0,1.0,26.0,,2.0,,,,,,,,,
cpl::Football_Player::2e4482a25fcd459a992030c983aa3254,W. Akio,Cavalry,Forward,2023,forward,13,729,5,0,16,0,8,0,9,8,14,1,1,0,30,79.0,10,1.23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,729.0,,,,133.0,6.0,33.0,74.0,,1.0,1.0,108.0,32.0,27.0,1.0,,133.0,8.0,103.0,8.0,28.0,34.0,6.0,30.0,,,15.0,7.0,,5.0,317.0,13.0,4.0,,100.0,38.0,38.0,10.0,47.0,2.0,14.0,,,8.0,126.0,5.0,,,13.0,,,,61.0,28.0,105.0,105.0,26.0,1.0,79.0,39.0,2.0,3.0,,,,,13.0,12.0,9.0,,,9.0,5.0,4.0,18.0,3.0,6.0,6.0,8.0,16.0,5.0,1.0,,7.0,1.0,1.0,1.0,27.0,7.0,,3.0,,,,,,1.0,,8.0,,5.0,1.0,5.0,,1.0,,3.0,,,,,,,,2.0,2.0,3.0,48.0,,2.0,,,,,,,,,
